year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,indicated_abuse_neglect,indicated_sexual_abuse,reported_abuse_neglect,reported_sexual_abuse,indicated_abuse_neglect_rate,indicated_sexual_abuse_rate,reported_abuse_neglect_rate,reported_sexual_abuse_rate
2007,74,147.0,Piatt,6,Central,Mostly Rural,67.7,3929,22.0,4.0,148.0,11.0,559.9,101.8,3766.9,280.0
2007,75,149.0,Pike,8,Central,Mostly Rural,72.3,3771,47.0,4.0,225.0,24.0,1246.4,106.1,5966.6,636.4
2007,76,151.0,Pope,1,Southern,Completely Rural,100.0,751,9.0,1.0,40.0,5.0,1198.4,133.2,5326.2,665.8
2007,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1603,19.0,2.0,115.0,12.0,1185.3,124.8,7174.0,748.6
2007,78,155.0,Putnam,10,Central,Completely Rural,100.0,1325,28.0,0.0,77.0,6.0,2113.2,0.0,5811.3,452.8
2007,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,6948,143.0,16.0,386.0,34.0,2058.1,230.3,5555.6,489.3
2007,80,159.0,Richland,2,Southern,Mostly Urban,43.5,3494,91.0,5.0,284.0,26.0,2604.5,143.1,8128.2,744.1
2007,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,32868,705.0,44.0,2054.0,148.0,2144.9,133.9,6249.2,450.3
2007,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,67350,771.0,66.0,3232.0,226.0,1144.8,98.0,4798.8,335.6
2007,83,165.0,Saline,1,Southern,Mostly Urban,43.7,6143,167.0,12.0,511.0,42.0,2718.5,195.3,8318.4,683.7
2007,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,46203,846.0,75.0,3042.0,217.0,1831.0,162.3,6584.0,469.7
2007,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1545,13.0,0.0,86.0,5.0,841.4,0.0,5566.3,323.6
2007,86,171.0,Scott,7,Central,Completely Rural,100.0,1176,27.0,1.0,78.0,5.0,2295.9,85.0,6632.7,425.2
2007,87,173.0,Shelby,4,Central,Mostly Rural,77.7,4993,79.0,3.0,213.0,17.0,1582.2,60.1,4266.0,340.5
2007,88,175.0,Stark,10,Central,Completely Rural,100.0,1431,18.0,1.0,73.0,3.0,1257.9,69.9,5101.3,209.6
2007,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,10780,200.0,16.0,801.0,74.0,1855.3,148.4,7430.4,686.5
2007,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,30627,416.0,39.0,1531.0,117.0,1358.3,127.3,4998.9,382.0
2007,91,181.0,Union,1,Southern,Mostly Rural,65.9,4021,98.0,6.0,272.0,25.0,2437.2,149.2,6764.5,621.7
2007,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,19939,419.0,25.0,1781.0,124.0,2101.4,125.4,8932.2,621.9
2007,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,2682,69.0,8.0,196.0,15.0,2572.7,298.3,7308.0,559.3
2007,94,187.0,Warren,9,Central,Mostly Urban,45.5,3792,56.0,8.0,259.0,21.0,1476.8,211.0,6830.2,553.8
2007,95,189.0,Washington,20,Southern,Mostly Rural,73.6,3453,30.0,2.0,101.0,11.0,868.8,57.9,2925.0,318.6
2007,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,3731,57.0,8.0,242.0,23.0,1527.7,214.4,6486.2,616.5
2007,97,193.0,White,2,Southern,Mostly Rural,62.0,3083,61.0,11.0,194.0,22.0,1978.6,356.8,6292.6,713.6
2007,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,13991,239.0,18.0,759.0,59.0,1708.2,128.7,5424.9,421.7
2007,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,196323,674.0,68.0,3794.0,315.0,343.3,34.6,1932.5,160.4
2007,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,14035,292.0,18.0,1249.0,71.0,2080.5,128.3,8899.2,505.9
2007,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,75846,1314.0,85.0,4547.0,339.0,1732.5,112.1,5995.0,447.0
2007,102,203.0,Woodford,11,Central,Mostly Rural,54.9,9552,90.0,6.0,345.0,30.0,942.2,62.8,3611.8,314.1
2008,1,1.0,Adams,8,Central,Mostly Urban,32.6,15318,309.0,24.0,1148.0,73.0,2017.2,156.7,7494.5,476.6
2008,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1950,30.0,3.0,140.0,11.0,1538.5,153.8,7179.5,564.1
2008,3,5.0,Bond,3,Southern,Mostly Rural,60.7,3684,28.0,1.0,145.0,15.0,760.0,27.1,3935.9,407.2
2008,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,15968,135.0,14.0,489.0,33.0,845.4,87.7,3062.4,206.7
2008,5,9.0,Brown,8,Central,Mostly Urban,41.1,1109,17.0,0.0,47.0,1.0,1532.9,0.0,4238.1,90.2
2008,6,11.0,Bureau,13,Central,Mostly Rural,57.4,8205,130.0,4.0,389.0,25.0,1584.4,48.8,4741.0,304.7
2008,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,1044,7.0,3.0,36.0,6.0,670.5,287.4,3448.3,574.7
2008,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,3329,79.0,7.0,212.0,27.0,2373.1,210.3,6368.3,811.1
2008,9,17.0,Cass,8,Central,Mostly Rural,52.1,3447,76.0,6.0,206.0,17.0,2204.8,174.1,5976.2,493.2
2008,10,19.0,Champaign,6,Central,Mostly Urban,12.7,37787,609.0,27.0,2046.0,137.0,1611.7,71.5,5414.6,362.6
2008,11,21.0,Christian,4,Central,Mostly Urban,43.5,7959,101.0,8.0,402.0,34.0,1269.0,100.5,5050.9,427.2
2008,12,23.0,Clark,5,Southern,Mostly Rural,59.5,3891,48.0,8.0,239.0,25.0,1233.6,205.6,6142.4,642.5
2008,13,25.0,Clay,4,Southern,Mostly Rural,64.7,3138,32.0,4.0,176.0,17.0,1019.8,127.5,5608.7,541.7
2008,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,8323,72.0,12.0,265.0,23.0,865.1,144.2,3183.9,276.3
2008,15,29.0,Coles,5,Central,Mostly Urban,24.3,9333,190.0,19.0,733.0,73.0,2035.8,203.6,7853.9,782.2
2008,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,1284432,8260.0,796.0,34451.0,2836.0,643.1,62.0,2682.2,220.8
2008,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,3976,70.0,11.0,216.0,32.0,1760.6,276.7,5432.6,804.8
2008,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2504,27.0,5.0,96.0,7.0,1078.3,199.7,3833.9,279.6
2008,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,23230,180.0,15.0,762.0,48.0,774.9,64.6,3280.2,206.6
2008,20,39.0,De Witt,6,Central,Mostly Urban,48.8,3897,59.0,6.0,283.0,27.0,1514.0,154.0,7262.0,692.8
2008,21,41.0,Douglas,6,Central,Mostly Rural,61.6,5026,45.0,3.0,189.0,9.0,895.3,59.7,3760.4,179.1
2008,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,231963,834.0,90.0,4004.0,337.0,359.5,38.8,1726.1,145.3
2008,23,45.0,Edgar,5,Central,Mostly Rural,51.8,4046,65.0,15.0,243.0,31.0,1606.5,370.7,6005.9,766.2
2008,24,47.0,Edwards,2,Southern,Completely Rural,100.0,1388,16.0,2.0,75.0,8.0,1152.7,144.1,5403.5,576.4
2008,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,8633,159.0,8.0,360.0,17.0,1841.8,92.7,4170.0,196.9
2008,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,4731,123.0,10.0,322.0,32.0,2599.9,211.4,6806.2,676.4
2008,27,53.0,Ford,11,Central,Mostly Urban,41.8,3378,61.0,3.0,198.0,10.0,1805.8,88.8,5861.5,296.0
2008,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,8912,168.0,15.0,787.0,50.0,1885.1,168.3,8830.8,561.0
2008,29,57.0,Fulton,9,Central,Mostly Rural,60.0,7683,139.0,10.0,487.0,44.0,1809.2,130.2,6338.7,572.7
2008,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1240,41.0,3.0,131.0,8.0,3306.5,241.9,10564.5,645.2
2008,31,61.0,Greene,7,Central,Mostly Rural,70.8,3228,32.0,1.0,180.0,11.0,991.3,31.0,5576.2,340.8
2008,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,12995,51.0,3.0,407.0,32.0,392.5,23.1,3132.0,246.2
2008,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,1787,39.0,2.0,123.0,7.0,2182.4,111.9,6883.0,391.7
2008,34,67.0,Hancock,9,Central,Mostly Rural,71.0,4133,52.0,3.0,256.0,19.0,1258.2,72.6,6194.0,459.7
2008,35,69.0,Hardin,2,Southern,Completely Rural,100.0,864,10.0,1.0,92.0,14.0,1157.4,115.7,10648.1,1620.4
2008,36,71.0,Henderson,9,Central,Mostly Rural,99.7,1466,16.0,2.0,90.0,5.0,1091.4,136.4,6139.2,341.1
2008,37,73.0,Henry,14,Central,Mostly Rural,50.3,11684,150.0,10.0,636.0,39.0,1283.8,85.6,5443.3,333.8
2008,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,7257,73.0,5.0,359.0,27.0,1005.9,68.9,4946.9,372.1
2008,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,10275,215.0,16.0,818.0,67.0,2092.5,155.7,7961.1,652.1
2008,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2191,27.0,1.0,93.0,13.0,1232.3,45.6,4244.6,593.3
2008,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,8861,299.0,20.0,863.0,64.0,3374.3,225.7,9739.3,722.3
2008,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,5208,42.0,8.0,178.0,22.0,806.5,153.6,3417.8,422.4
2008,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,4566,42.0,9.0,160.0,18.0,919.8,197.1,3504.2,394.2
2008,44,87.0,Johnson,1,Southern,Completely Rural,100.0,2415,38.0,1.0,138.0,12.0,1573.5,41.4,5714.3,496.9
2008,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,149921,1093.0,84.0,3950.0,283.0,729.1,56.0,2634.7,188.8
2008,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,28733,235.0,29.0,1095.0,101.0,817.9,100.9,3810.9,351.5
2008,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,31126,115.0,10.0,622.0,44.0,369.5,32.1,1998.3,141.4
2008,48,95.0,Knox,9,Central,Mostly Urban,24.3,10748,208.0,9.0,735.0,34.0,1935.2,83.7,6838.5,316.3
2008,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,196856,1675.0,115.0,4670.0,317.0,850.9,58.4,2372.3,161.0
2008,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,26636,523.0,27.0,1800.0,98.0,1963.5,101.4,6757.8,367.9
2008,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,3168,87.0,5.0,209.0,14.0,2746.2,157.8,6597.2,441.9
2008,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,7802,129.0,10.0,404.0,24.0,1653.4,128.2,5178.2,307.6
2008,53,105.0,Livingston,11,Central,Mostly Urban,40.8,9173,175.0,10.0,602.0,37.0,1907.8,109.0,6562.7,403.4
2008,54,107.0,Logan,11,Central,Mostly Urban,39.9,6012,152.0,9.0,422.0,25.0,2528.3,149.7,7019.3,415.8
2008,55,109.0,McDonough,9,Central,Mostly Urban,29.5,4980,79.0,3.0,288.0,19.0,1586.3,60.2,5783.1,381.5
2008,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,86644,713.0,36.0,2280.0,138.0,822.9,41.5,2631.5,159.3
2008,57,113.0,McLean,11,Central,Mostly Urban,16.5,37705,639.0,23.0,2037.0,104.0,1694.7,61.0,5402.5,275.8
2008,58,115.0,Macon,6,Central,Mostly Urban,15.3,24729,573.0,41.0,1673.0,121.0,2317.1,165.8,6765.3,489.3
2008,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,10807,201.0,18.0,753.0,51.0,1859.9,166.6,6967.7,471.9
2008,60,119.0,Madison,3,Southern,Mostly Urban,13.3,61869,741.0,82.0,3247.0,270.0,1197.7,132.5,5248.2,436.4
2008,61,121.0,Marion,4,Southern,Mostly Urban,45.1,9430,234.0,24.0,793.0,73.0,2481.4,254.5,8409.3,774.1
2008,62,123.0,Marshall,10,Central,Completely Rural,100.0,2919,43.0,0.0,151.0,13.0,1473.1,0.0,5173.0,445.4
2008,63,125.0,Mason,8,Central,Mostly Rural,77.5,3466,90.0,10.0,291.0,24.0,2596.7,288.5,8395.8,692.4
2008,64,127.0,Massac,1,Southern,Mostly Rural,50.5,3467,54.0,9.0,267.0,28.0,1557.5,259.6,7701.2,807.6
2008,65,129.0,Menard,8,Central,Mostly Rural,75.7,2943,22.0,3.0,113.0,12.0,747.5,101.9,3839.6,407.7
2008,66,131.0,Mercer,14,Central,Mostly Rural,77.8,3746,61.0,4.0,160.0,14.0,1628.4,106.8,4271.2,373.7
2008,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,8093,60.0,4.0,227.0,16.0,741.4,49.4,2804.9,197.7
2008,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,6301,116.0,10.0,411.0,30.0,1841.0,158.7,6522.8,476.1
2008,69,137.0,Morgan,7,Central,Mostly Urban,36.2,7370,167.0,9.0,573.0,35.0,2265.9,122.1,7774.8,474.9
2008,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,3501,66.0,3.0,190.0,18.0,1885.2,85.7,5427.0,514.1
2008,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,13802,121.0,10.0,550.0,43.0,876.7,72.5,3984.9,311.5
2008,72,143.0,Peoria,10,Central,Mostly Urban,14.6,44949,756.0,43.0,2427.0,156.0,1681.9,95.7,5399.5,347.1
2008,73,145.0,Perry,20,Southern,Mostly Urban,43.6,4642,50.0,9.0,266.0,25.0,1077.1,193.9,5730.3,538.6
2008,74,147.0,Piatt,6,Central,Mostly Rural,67.7,3916,52.0,9.0,157.0,20.0,1327.9,229.8,4009.2,510.7
2008,75,149.0,Pike,8,Central,Mostly Rural,72.3,3695,59.0,7.0,223.0,20.0,1596.8,189.4,6035.2,541.3
2008,76,151.0,Pope,1,Southern,Completely Rural,100.0,738,14.0,1.0,76.0,11.0,1897.0,135.5,10298.1,1490.5
2008,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1536,29.0,4.0,131.0,13.0,1888.0,260.4,8528.6,846.4
2008,78,155.0,Putnam,10,Central,Completely Rural,100.0,1325,20.0,1.0,68.0,4.0,1509.4,75.5,5132.1,301.9
2008,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,6889,134.0,6.0,397.0,26.0,1945.1,87.1,5762.8,377.4
2008,80,159.0,Richland,2,Southern,Mostly Urban,43.5,3407,84.0,8.0,270.0,21.0,2465.5,234.8,7924.9,616.4
2008,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,32730,651.0,43.0,2049.0,144.0,1989.0,131.4,6260.3,440.0
2008,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,67047,702.0,57.0,3212.0,211.0,1047.0,85.0,4790.7,314.7
2008,83,165.0,Saline,1,Southern,Mostly Urban,43.7,6050,153.0,8.0,461.0,37.0,2528.9,132.2,7619.8,611.6
2008,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,46104,902.0,68.0,2951.0,226.0,1956.4,147.5,6400.7,490.2
2008,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1491,20.0,0.0,86.0,11.0,1341.4,0.0,5767.9,737.8
2008,86,171.0,Scott,7,Central,Completely Rural,100.0,1174,19.0,0.0,68.0,3.0,1618.4,0.0,5792.2,255.5
2008,87,173.0,Shelby,4,Central,Mostly Rural,77.7,4976,53.0,5.0,207.0,15.0,1065.1,100.5,4160.0,301.4
2008,88,175.0,Stark,10,Central,Completely Rural,100.0,1478,20.0,2.0,57.0,5.0,1353.2,135.3,3856.6,338.3
2008,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,10668,160.0,19.0,755.0,66.0,1499.8,178.1,7077.2,618.7
2008,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,30563,505.0,40.0,1556.0,125.0,1652.3,130.9,5091.1,409.0
2008,91,181.0,Union,1,Southern,Mostly Rural,65.9,3989,105.0,10.0,278.0,20.0,2632.2,250.7,6969.2,501.4
2008,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,19541,457.0,21.0,1627.0,98.0,2338.7,107.5,8326.1,501.5
2008,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,2632,65.0,5.0,189.0,8.0,2469.6,190.0,7180.9,304.0
2008,94,187.0,Warren,9,Central,Mostly Urban,45.5,3705,51.0,5.0,225.0,21.0,1376.5,135.0,6072.9,566.8
2008,95,189.0,Washington,20,Southern,Mostly Rural,73.6,3374,30.0,1.0,127.0,6.0,889.2,29.6,3764.1,177.8
2008,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,3693,76.0,7.0,231.0,24.0,2057.9,189.5,6255.1,649.9
2008,97,193.0,White,2,Southern,Mostly Rural,62.0,3102,52.0,12.0,222.0,29.0,1676.3,386.8,7156.7,934.9
2008,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,13923,300.0,21.0,828.0,58.0,2154.7,150.8,5947.0,416.6
2008,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,197634,949.0,91.0,4051.0,308.0,480.2,46.0,2049.7,155.8
2008,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,14225,286.0,16.0,1223.0,65.0,2010.5,112.5,8597.5,456.9
2008,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,75624,1562.0,105.0,4512.0,291.0,2065.5,138.8,5966.4,384.8
2008,102,203.0,Woodford,11,Central,Mostly Rural,54.9,9731,77.0,10.0,272.0,29.0,791.3,102.8,2795.2,298.0
2009,1,1.0,Adams,8,Central,Mostly Urban,32.6,15248,256.0,18.0,1079.0,66.0,1678.9,118.0,7076.3,432.8
2009,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1861,23.0,3.0,136.0,6.0,1235.9,161.2,7307.9,322.4
2009,3,5.0,Bond,3,Southern,Mostly Rural,60.7,3674,44.0,3.0,183.0,13.0,1197.6,81.7,4980.9,353.8
2009,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,15771,88.0,7.0,447.0,31.0,558.0,44.4,2834.3,196.6
2009,5,9.0,Brown,8,Central,Mostly Urban,41.1,1106,9.0,2.0,41.0,4.0,813.7,180.8,3707.1,361.7
2009,6,11.0,Bureau,13,Central,Mostly Rural,57.4,8200,142.0,12.0,391.0,35.0,1731.7,146.3,4768.3,426.8
2009,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,1054,7.0,2.0,35.0,4.0,664.1,189.8,3320.7,379.5
2009,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,3278,33.0,1.0,149.0,8.0,1006.7,30.5,4545.5,244.1
2009,9,17.0,Cass,8,Central,Mostly Rural,52.1,3376,56.0,2.0,205.0,22.0,1658.8,59.2,6072.3,651.7
2009,10,19.0,Champaign,6,Central,Mostly Urban,12.7,38198,580.0,39.0,2204.0,129.0,1518.4,102.1,5769.9,337.7
2009,11,21.0,Christian,4,Central,Mostly Urban,43.5,7780,143.0,18.0,453.0,54.0,1838.0,231.4,5822.6,694.1
2009,12,23.0,Clark,5,Southern,Mostly Rural,59.5,3770,57.0,3.0,196.0,20.0,1511.9,79.6,5198.9,530.5
2009,13,25.0,Clay,4,Southern,Mostly Rural,64.7,3108,48.0,8.0,225.0,16.0,1544.4,257.4,7239.4,514.8
2009,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,8261,85.0,5.0,280.0,14.0,1028.9,60.5,3389.4,169.5
2009,15,29.0,Coles,5,Central,Mostly Urban,24.3,9372,222.0,21.0,771.0,62.0,2368.8,224.1,8226.6,661.5
2009,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,1283145,7900.0,709.0,34071.0,2661.0,615.7,55.3,2655.3,207.4
2009,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,3949,103.0,12.0,278.0,27.0,2608.3,303.9,7039.8,683.7
2009,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2485,36.0,5.0,89.0,13.0,1448.7,201.2,3581.5,523.1
2009,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,23373,174.0,18.0,803.0,51.0,744.4,77.0,3435.6,218.2
2009,20,39.0,De Witt,6,Central,Mostly Urban,48.8,3793,81.0,3.0,283.0,10.0,2135.5,79.1,7461.1,263.6
2009,21,41.0,Douglas,6,Central,Mostly Rural,61.6,5022,42.0,2.0,198.0,7.0,836.3,39.8,3942.7,139.4
2009,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,230375,764.0,65.0,3914.0,276.0,331.6,28.2,1699.0,119.8
2009,23,45.0,Edgar,5,Central,Mostly Rural,51.8,3993,64.0,17.0,245.0,36.0,1602.8,425.7,6135.7,901.6
2009,24,47.0,Edwards,2,Southern,Completely Rural,100.0,1361,25.0,0.0,91.0,5.0,1836.9,0.0,6686.3,367.4
2009,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,8519,158.0,12.0,364.0,22.0,1854.7,140.9,4272.8,258.2
2009,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,4696,97.0,4.0,331.0,25.0,2065.6,85.2,7048.6,532.4
2009,27,53.0,Ford,11,Central,Mostly Urban,41.8,3413,64.0,2.0,200.0,17.0,1875.2,58.6,5859.9,498.1
2009,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,8878,162.0,9.0,761.0,51.0,1824.7,101.4,8571.8,574.5
2009,29,57.0,Fulton,9,Central,Mostly Rural,60.0,7621,127.0,10.0,516.0,31.0,1666.4,131.2,6770.8,406.8
2009,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1181,24.0,2.0,69.0,5.0,2032.2,169.3,5842.5,423.4
2009,31,61.0,Greene,7,Central,Mostly Rural,70.8,3203,65.0,6.0,225.0,15.0,2029.3,187.3,7024.7,468.3
2009,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,13110,84.0,14.0,380.0,48.0,640.7,106.8,2898.6,366.1
2009,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,1758,24.0,2.0,111.0,9.0,1365.2,113.8,6314.0,511.9
2009,34,67.0,Hancock,9,Central,Mostly Rural,71.0,4047,37.0,4.0,182.0,17.0,914.3,98.8,4497.2,420.1
2009,35,69.0,Hardin,2,Southern,Completely Rural,100.0,842,17.0,3.0,80.0,5.0,2019.0,356.3,9501.2,593.8
2009,36,71.0,Henderson,9,Central,Mostly Rural,99.7,1430,18.0,1.0,81.0,7.0,1258.7,69.9,5664.3,489.5
2009,37,73.0,Henry,14,Central,Mostly Rural,50.3,11537,182.0,18.0,667.0,61.0,1577.5,156.0,5781.4,528.7
2009,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,7139,82.0,12.0,285.0,36.0,1148.6,168.1,3992.2,504.3
2009,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,10290,125.0,9.0,736.0,43.0,1214.8,87.5,7152.6,417.9
2009,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2155,28.0,2.0,75.0,4.0,1299.3,92.8,3480.3,185.6
2009,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,8723,314.0,15.0,880.0,59.0,3599.7,172.0,10088.3,676.4
2009,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,5145,61.0,5.0,221.0,15.0,1185.6,97.2,4295.4,291.5
2009,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,4484,66.0,4.0,231.0,25.0,1471.9,89.2,5151.7,557.5
2009,44,87.0,Johnson,1,Southern,Completely Rural,100.0,2454,29.0,2.0,112.0,8.0,1181.7,81.5,4564.0,326.0
2009,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,151648,1170.0,75.0,3950.0,307.0,771.5,49.5,2604.7,202.4
2009,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,28657,165.0,31.0,1122.0,108.0,575.8,108.2,3915.3,376.9
2009,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,32136,136.0,12.0,601.0,51.0,423.2,37.3,1870.2,158.7
2009,48,95.0,Knox,9,Central,Mostly Urban,24.3,10636,229.0,20.0,737.0,50.0,2153.1,188.0,6929.3,470.1
2009,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,195892,1738.0,115.0,4681.0,342.0,887.2,58.7,2389.6,174.6
2009,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,26391,500.0,44.0,1638.0,112.0,1894.6,166.7,6206.7,424.4
2009,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,3054,83.0,5.0,244.0,16.0,2717.7,163.7,7989.5,523.9
2009,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,7656,175.0,14.0,447.0,30.0,2285.8,182.9,5838.6,391.8
2009,53,105.0,Livingston,11,Central,Mostly Urban,40.8,9145,176.0,13.0,575.0,35.0,1924.5,142.2,6287.6,382.7
2009,54,107.0,Logan,11,Central,Mostly Urban,39.9,5926,154.0,11.0,477.0,29.0,2598.7,185.6,8049.3,489.4
2009,55,109.0,McDonough,9,Central,Mostly Urban,29.5,5002,73.0,5.0,289.0,23.0,1459.4,100.0,5777.7,459.8
2009,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,86135,553.0,39.0,2017.0,118.0,642.0,45.3,2341.7,137.0
2009,57,113.0,McLean,11,Central,Mostly Urban,16.5,37988,539.0,28.0,1779.0,83.0,1418.9,73.7,4683.1,218.5
2009,58,115.0,Macon,6,Central,Mostly Urban,15.3,24567,558.0,37.0,1608.0,114.0,2271.3,150.6,6545.4,464.0
2009,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,10628,160.0,17.0,658.0,50.0,1505.5,160.0,6191.2,470.5
2009,60,119.0,Madison,3,Southern,Mostly Urban,13.3,61590,705.0,50.0,3144.0,246.0,1144.7,81.2,5104.7,399.4
2009,61,121.0,Marion,4,Southern,Mostly Urban,45.1,9255,172.0,20.0,832.0,74.0,1858.5,216.1,8989.7,799.6
2009,62,123.0,Marshall,10,Central,Completely Rural,100.0,2894,50.0,10.0,161.0,20.0,1727.7,345.5,5563.2,691.1
2009,63,125.0,Mason,8,Central,Mostly Rural,77.5,3386,97.0,4.0,275.0,24.0,2864.7,118.1,8121.7,708.8
2009,64,127.0,Massac,1,Southern,Mostly Rural,50.5,3458,59.0,6.0,241.0,21.0,1706.2,173.5,6969.3,607.3
2009,65,129.0,Menard,8,Central,Mostly Rural,75.7,2933,31.0,4.0,111.0,11.0,1056.9,136.4,3784.5,375.0
2009,66,131.0,Mercer,14,Central,Mostly Rural,77.8,3674,55.0,2.0,169.0,17.0,1497.0,54.4,4599.9,462.7
2009,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,8139,57.0,6.0,183.0,10.0,700.3,73.7,2248.4,122.9
2009,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,6228,93.0,13.0,329.0,32.0,1493.3,208.7,5282.6,513.8
2009,69,137.0,Morgan,7,Central,Mostly Urban,36.2,7330,148.0,16.0,610.0,51.0,2019.1,218.3,8322.0,695.8
2009,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,3549,74.0,12.0,206.0,26.0,2085.1,338.1,5804.5,732.6
