year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,intake_screening,other,social_history,supplemental_social_history,intake_screening_rate,other_rate,social_history_rate,supplemental_social_history_rate
2013,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2240,0.0,0.0,5.0,0.0,0.0,0.0,223.2,0.0
2013,27,53.0,Ford,11,Central,Mostly Urban,41.8,1561,0.0,1.0,1.0,0.0,0.0,64.1,64.1,0.0
2013,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,4080,26.0,0.0,13.0,0.0,637.3,0.0,318.6,0.0
2013,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3547,93.0,19.0,3.0,0.0,2621.9,535.7,84.6,0.0
2013,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,495,0.0,0.0,1.0,0.0,0.0,0.0,202.0,0.0
2013,31,61.0,Greene,7,Central,Mostly Rural,70.8,1418,1.0,0.0,0.0,0.0,70.5,0.0,0.0,0.0
2013,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,6136,34.0,0.0,6.0,0.0,554.1,0.0,97.8,0.0
2013,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,34,67.0,Hancock,9,Central,Mostly Rural,71.0,1825,38.0,12.0,2.0,0.0,2082.2,657.5,109.6,0.0
2013,35,69.0,Hardin,2,Southern,Completely Rural,100.0,409,0.0,0.0,1.0,0.0,0.0,0.0,244.5,0.0
2013,36,71.0,Henderson,9,Central,Mostly Rural,99.7,670,2.0,4.0,2.0,0.0,298.5,597.0,298.5,0.0
2013,37,73.0,Henry,14,Central,Mostly Rural,50.3,5431,78.0,7.0,4.0,1.0,1436.2,128.9,73.7,18.4
2013,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3200,26.0,18.0,9.0,0.0,812.5,562.5,281.2,0.0
2013,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,4668,16.0,0.0,12.0,0.0,342.8,0.0,257.1,0.0
2013,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,3717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2403,41.0,0.0,16.0,0.0,1706.2,0.0,665.8,0.0
2013,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,2154,0.0,0.0,1.0,0.0,0.0,0.0,46.4,0.0
2013,44,87.0,Johnson,1,Southern,Completely Rural,100.0,1132,0.0,0.0,1.0,0.0,0.0,0.0,88.3,0.0
2013,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,67187,294.0,680.0,250.0,865.0,437.6,1012.1,372.1,1287.5
2013,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,12832,145.0,240.0,8.0,3.0,1130.0,1870.3,62.3,23.4
2013,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,16035,134.0,157.0,47.0,14.0,835.7,979.1,293.1,87.3
2013,48,95.0,Knox,9,Central,Mostly Urban,24.3,4906,20.0,64.0,9.0,2.0,407.7,1304.5,183.4,40.8
2013,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,88540,132.0,333.0,295.0,79.0,149.1,376.1,333.2,89.2
2013,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,12049,270.0,0.0,7.0,2.0,2240.8,0.0,58.1,16.6
2013,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1444,0.0,0.0,1.0,0.0,0.0,0.0,69.3,0.0
2013,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3270,201.0,0.0,0.0,0.0,6146.8,0.0,0.0,0.0
2013,53,105.0,Livingston,11,Central,Mostly Urban,40.8,3958,390.0,29.0,21.0,0.0,9853.5,732.7,530.6,0.0
2013,54,107.0,Logan,11,Central,Mostly Urban,39.9,2682,0.0,0.0,4.0,0.0,0.0,0.0,149.1,0.0
2013,55,109.0,McDonough,9,Central,Mostly Urban,29.5,2284,89.0,17.0,2.0,0.0,3896.7,744.3,87.6,0.0
2013,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,39004,145.0,76.0,138.0,4.0,371.8,194.9,353.8,10.3
2013,57,113.0,McLean,11,Central,Mostly Urban,16.5,16991,2549.0,71.0,109.0,54.0,15002.1,417.9,641.5,317.8
2013,58,115.0,Macon,6,Central,Mostly Urban,15.3,10836,0.0,0.0,19.0,0.0,0.0,0.0,175.3,0.0
2013,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,4883,0.0,0.0,1.0,2.0,0.0,0.0,20.5,41.0
2013,60,119.0,Madison,3,Southern,Mostly Urban,13.3,26859,274.0,0.0,11.0,0.0,1020.1,0.0,41.0,0.0
2013,61,121.0,Marion,4,Southern,Mostly Urban,45.1,3905,0.0,0.0,14.0,0.0,0.0,0.0,358.5,0.0
2013,62,123.0,Marshall,10,Central,Completely Rural,100.0,1206,0.0,0.0,5.0,0.0,0.0,0.0,414.6,0.0
2013,63,125.0,Mason,8,Central,Mostly Rural,77.5,1468,0.0,17.0,4.0,7.0,0.0,1158.0,272.5,476.8
2013,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1506,0.0,0.0,6.0,0.0,0.0,0.0,398.4,0.0
2013,65,129.0,Menard,8,Central,Mostly Rural,75.7,1380,0.0,0.0,3.0,0.0,0.0,0.0,217.4,0.0
2013,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1769,0.0,2.0,4.0,0.0,0.0,113.1,226.1,0.0
2013,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,2846,0.0,0.0,7.0,3.0,0.0,0.0,246.0,105.4
2013,69,137.0,Morgan,7,Central,Mostly Urban,36.2,3305,190.0,4.0,5.0,1.0,5748.9,121.0,151.3,30.3
2013,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1715,0.0,2.0,0.0,0.0,0.0,116.6,0.0,0.0
2013,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,6115,0.0,18.0,7.0,0.0,0.0,294.4,114.5,0.0
2013,72,143.0,Peoria,10,Central,Mostly Urban,14.6,19450,0.0,1.0,135.0,57.0,0.0,5.1,694.1,293.1
2013,73,145.0,Perry,20,Southern,Mostly Urban,43.6,2050,0.0,25.0,4.0,1.0,0.0,1219.5,195.1,48.8
2013,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1881,0.0,0.0,2.0,0.0,0.0,0.0,106.3,0.0
2013,75,149.0,Pike,8,Central,Mostly Rural,72.3,1635,0.0,0.0,8.0,0.0,0.0,0.0,489.3,0.0
2013,76,151.0,Pope,1,Southern,Completely Rural,100.0,355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,2919,0.0,2.0,10.0,0.0,0.0,68.5,342.6,0.0
2013,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1585,0.0,0.0,2.0,0.0,0.0,0.0,126.2,0.0
2013,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,14372,113.0,193.0,93.0,45.0,786.3,1342.9,647.1,313.1
2013,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,29457,0.0,2.0,12.0,6.0,0.0,6.8,40.7,20.4
2013,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2561,64.0,0.0,6.0,0.0,2499.0,0.0,234.3,0.0
2013,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,20907,881.0,1040.0,75.0,0.0,4213.9,4974.4,358.7,0.0
2013,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,754,10.0,10.0,3.0,0.0,1326.3,1326.3,397.9,0.0
2013,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2258,0.0,0.0,3.0,1.0,0.0,0.0,132.9,44.3
2013,88,175.0,Stark,10,Central,Completely Rural,100.0,618,0.0,0.0,10.0,0.0,0.0,0.0,1618.1,0.0
2013,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,4789,0.0,0.0,27.0,0.0,0.0,0.0,563.8,0.0
2013,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,14229,164.0,40.0,17.0,2.0,1152.6,281.1,119.5,14.1
2013,91,181.0,Union,1,Southern,Mostly Rural,65.9,1676,0.0,0.0,1.0,0.0,0.0,0.0,59.7,0.0
2013,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,8547,0.0,0.0,2.0,0.0,0.0,0.0,23.4,0.0
2013,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1125,0.0,0.0,1.0,0.0,0.0,0.0,88.9,0.0
2013,94,187.0,Warren,9,Central,Mostly Urban,45.5,1775,23.0,27.0,4.0,2.0,1295.8,1521.1,225.4,112.7
2013,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1437,0.0,3.0,0.0,0.0,0.0,208.8,0.0,0.0
2013,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,97,193.0,White,2,Southern,Mostly Rural,62.0,1349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,6199,73.0,26.0,6.0,0.0,1177.6,419.4,96.8,0.0
2013,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,90577,827.0,3.0,12.0,1.0,913.0,3.3,13.2,1.1
2013,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,6515,130.0,0.0,4.0,0.0,1995.4,0.0,61.4,0.0
2013,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,32277,1200.0,0.0,242.0,140.0,3717.8,0.0,749.8,433.7
2013,102,203.0,Woodford,11,Central,Mostly Rural,54.9,4636,6.0,0.0,9.0,0.0,129.4,0.0,194.1,0.0
2013,78,155.0,Putnam,10,Central,Completely Rural,100.0,572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,1,1.0,Adams,8,Central,Mostly Urban,32.6,6752,22.0,0.0,46.0,21.0,325.8,0.0,681.3,311.0
2014,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,692,0.0,0.0,4.0,0.0,0.0,0.0,578.0,0.0
2014,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1627,0.0,17.0,0.0,0.0,0.0,1044.9,0.0,0.0
2014,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,7066,128.0,0.0,6.0,0.0,1811.5,0.0,84.9,0.0
2014,5,9.0,Brown,8,Central,Mostly Urban,41.1,463,5.0,7.0,0.0,0.0,1079.9,1511.9,0.0,0.0
2014,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3611,42.0,0.0,1.0,0.0,1163.1,0.0,27.7,0.0
2014,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,486,0.0,0.0,1.0,0.0,0.0,0.0,205.8,0.0
2014,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1425,0.0,12.0,6.0,0.0,0.0,842.1,421.1,0.0
2014,9,17.0,Cass,8,Central,Mostly Rural,52.1,1440,0.0,0.0,5.0,0.0,0.0,0.0,347.2,0.0
2014,10,19.0,Champaign,6,Central,Mostly Urban,12.7,16900,0.0,326.0,155.0,22.0,0.0,1929.0,917.2,130.2
2014,11,21.0,Christian,4,Central,Mostly Urban,43.5,3355,0.0,10.0,8.0,0.0,0.0,298.1,238.5,0.0
2014,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1666,0.0,0.0,3.0,0.0,0.0,0.0,180.1,0.0
2014,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1361,0.0,0.0,2.0,0.0,0.0,0.0,147.0,0.0
2014,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,3769,0.0,18.0,8.0,0.0,0.0,477.6,212.3,0.0
2014,15,29.0,Coles,5,Central,Mostly Urban,24.3,4302,0.0,0.0,2.0,0.0,0.0,0.0,46.5,0.0
2014,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,522158,0.0,0.0,1552.0,394.0,0.0,0.0,297.2,75.5
2014,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,1769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,10306,0.0,24.0,81.0,1.0,0.0,232.9,785.9,9.7
2014,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,21,41.0,Douglas,6,Central,Mostly Rural,61.6,2346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,103622,476.0,236.0,288.0,26.0,459.4,227.8,277.9,25.1
2014,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1781,0.0,0.0,13.0,0.0,0.0,0.0,729.9,0.0
2014,24,47.0,Edwards,2,Southern,Completely Rural,100.0,727,1.0,0.0,0.0,0.0,137.6,0.0,0.0,0.0
2014,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,3664,0.0,0.0,5.0,0.0,0.0,0.0,136.5,0.0
2014,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2229,0.0,0.0,2.0,0.0,0.0,0.0,89.7,0.0
2014,27,53.0,Ford,11,Central,Mostly Urban,41.8,1535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,4129,0.0,0.0,6.0,0.0,0.0,0.0,145.3,0.0
2014,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3520,66.0,18.0,2.0,1.0,1875.0,511.4,56.8,28.4
2014,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,486,1.0,0.0,1.0,0.0,205.8,0.0,205.8,0.0
2014,31,61.0,Greene,7,Central,Mostly Rural,70.8,1417,0.0,1.0,0.0,0.0,0.0,70.6,0.0,0.0
2014,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,6184,39.0,0.0,0.0,0.0,630.7,0.0,0.0,0.0
2014,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,34,67.0,Hancock,9,Central,Mostly Rural,71.0,1809,45.0,13.0,0.0,0.0,2487.6,718.6,0.0,0.0
2014,35,69.0,Hardin,2,Southern,Completely Rural,100.0,420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,36,71.0,Henderson,9,Central,Mostly Rural,99.7,644,0.0,4.0,0.0,0.0,0.0,621.1,0.0,0.0
2014,37,73.0,Henry,14,Central,Mostly Rural,50.3,5388,119.0,8.0,3.0,1.0,2208.6,148.5,55.7,18.6
2014,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3131,39.0,12.0,1.0,0.0,1245.6,383.3,31.9,0.0
2014,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,4737,3.0,0.0,14.0,0.0,63.3,0.0,295.5,0.0
2014,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,1034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,3632,0.0,0.0,11.0,0.0,0.0,0.0,302.9,0.0
2014,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2393,38.0,3.0,15.0,0.0,1588.0,125.4,626.8,0.0
2014,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,2132,0.0,1.0,4.0,0.0,0.0,46.9,187.6,0.0
2014,44,87.0,Johnson,1,Southern,Completely Rural,100.0,1114,0.0,0.0,2.0,0.0,0.0,0.0,179.5,0.0
2014,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,67268,246.0,596.0,277.0,973.0,365.7,886.0,411.8,1446.5
2014,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,12620,123.0,216.0,15.0,9.0,974.6,1711.6,118.9,71.3
2014,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,16450,130.0,187.0,67.0,9.0,790.3,1136.8,407.3,54.7
2014,48,95.0,Knox,9,Central,Mostly Urban,24.3,4872,16.0,69.0,3.0,3.0,328.4,1416.3,61.6,61.6
2014,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,87556,83.0,393.0,266.0,65.0,94.8,448.9,303.8,74.2
2014,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,11948,193.0,0.0,13.0,0.0,1615.3,0.0,108.8,0.0
2014,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1382,0.0,1.0,0.0,0.0,0.0,72.4,0.0,0.0
2014,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3227,151.0,0.0,3.0,0.0,4679.3,0.0,93.0,0.0
2014,53,105.0,Livingston,11,Central,Mostly Urban,40.8,3956,344.0,20.0,12.0,0.0,8695.7,505.6,303.3,0.0
2014,54,107.0,Logan,11,Central,Mostly Urban,39.9,2664,0.0,0.0,3.0,0.0,0.0,0.0,112.6,0.0
2014,55,109.0,McDonough,9,Central,Mostly Urban,29.5,2312,104.0,16.0,1.0,0.0,4498.3,692.0,43.3,0.0
2014,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,38623,0.0,0.0,118.0,10.0,0.0,0.0,305.5,25.9
2014,57,113.0,McLean,11,Central,Mostly Urban,16.5,16869,2773.0,71.0,121.0,104.0,16438.4,420.9,717.3,616.5
2014,58,115.0,Macon,6,Central,Mostly Urban,15.3,10790,0.0,0.0,20.0,4.0,0.0,0.0,185.4,37.1
2014,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,4839,0.0,0.0,2.0,0.0,0.0,0.0,41.3,0.0
2014,60,119.0,Madison,3,Southern,Mostly Urban,13.3,26994,256.0,10.0,11.0,0.0,948.4,37.0,40.7,0.0
2014,61,121.0,Marion,4,Southern,Mostly Urban,45.1,3838,0.0,0.0,25.0,0.0,0.0,0.0,651.4,0.0
2014,62,123.0,Marshall,10,Central,Completely Rural,100.0,1134,0.0,0.0,2.0,0.0,0.0,0.0,176.4,0.0
2014,63,125.0,Mason,8,Central,Mostly Rural,77.5,1471,0.0,16.0,8.0,1.0,0.0,1087.7,543.8,68.0
2014,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1500,0.0,0.0,2.0,0.0,0.0,0.0,133.3,0.0
2014,65,129.0,Menard,8,Central,Mostly Rural,75.7,1366,0.0,0.0,3.0,0.0,0.0,0.0,219.6,0.0
2014,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1723,0.0,0.0,3.0,0.0,0.0,0.0,174.1,0.0
2014,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3770,0.0,0.0,2.0,0.0,0.0,0.0,53.1,0.0
2014,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,2774,0.0,0.0,2.0,0.0,0.0,0.0,72.1,0.0
2014,69,137.0,Morgan,7,Central,Mostly Urban,36.2,3191,181.0,4.0,5.0,2.0,5672.2,125.4,156.7,62.7
2014,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1714,7.0,1.0,1.0,0.0,408.4,58.3,58.3,0.0
2014,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,6002,0.0,19.0,3.0,0.0,0.0,316.6,50.0,0.0
2014,72,143.0,Peoria,10,Central,Mostly Urban,14.6,19240,0.0,68.0,164.0,51.0,0.0,353.4,852.4,265.1
2014,73,145.0,Perry,20,Southern,Mostly Urban,43.6,1986,0.0,23.0,5.0,2.0,0.0,1158.1,251.8,100.7
2014,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,75,149.0,Pike,8,Central,Mostly Rural,72.3,1603,0.0,0.0,5.0,0.0,0.0,0.0,311.9,0.0
2014,76,151.0,Pope,1,Southern,Completely Rural,100.0,345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,591,0.0,1.0,0.0,0.0,0.0,169.2,0.0,0.0
2014,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,2956,0.0,0.0,15.0,2.0,0.0,0.0,507.4,67.7
2014,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,14318,153.0,234.0,110.0,55.0,1068.6,1634.3,768.3,384.1
2014,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,28985,0.0,2.0,11.0,4.0,0.0,6.9,38.0,13.8
2014,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2513,46.0,0.0,3.0,0.0,1830.5,0.0,119.4,0.0
2014,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,21033,849.0,1210.0,57.0,0.0,4036.5,5752.9,271.0,0.0
2014,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,720,12.0,6.0,2.0,0.0,1666.7,833.3,277.8,0.0
2014,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2225,0.0,0.0,4.0,1.0,0.0,0.0,179.8,44.9
2014,88,175.0,Stark,10,Central,Completely Rural,100.0,585,0.0,0.0,8.0,0.0,0.0,0.0,1367.5,0.0
2014,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,4729,0.0,0.0,20.0,1.0,0.0,0.0,422.9,21.1
2014,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,14244,152.0,76.0,7.0,7.0,1067.1,533.6,49.1,49.1
2014,91,181.0,Union,1,Southern,Mostly Rural,65.9,1740,0.0,0.0,1.0,0.0,0.0,0.0,57.5,0.0
2014,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,8431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1090,0.0,0.0,3.0,0.0,0.0,0.0,275.2,0.0
2014,94,187.0,Warren,9,Central,Mostly Urban,45.5,1747,20.0,19.0,4.0,2.0,1144.8,1087.6,229.0,114.5
2014,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1433,0.0,13.0,0.0,0.0,0.0,907.2,0.0,0.0
2014,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1710,0.0,0.0,1.0,0.0,0.0,0.0,58.5,0.0
2014,97,193.0,White,2,Southern,Mostly Rural,62.0,1324,0.0,0.0,5.0,0.0,0.0,0.0,377.6,0.0
2014,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,6056,88.0,23.0,14.0,1.0,1453.1,379.8,231.2,16.5
2014,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,89915,653.0,2.0,21.0,8.0,726.2,2.2,23.4,8.9
2014,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,6556,200.0,0.0,3.0,0.0,3050.6,0.0,45.8,0.0
2014,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,31805,1164.0,0.0,139.0,95.0,3659.8,0.0,437.0,298.7
2014,102,203.0,Woodford,11,Central,Mostly Rural,54.9,4582,1.0,0.0,14.0,0.0,21.8,0.0,305.5,0.0
2014,78,155.0,Putnam,10,Central,Completely Rural,100.0,582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1,1.0,Adams,8,Central,Mostly Urban,32.6,6773,0.0,0.0,33.0,18.0,0.0,0.0,487.2,265.8
2015,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1562,0.0,11.0,0.0,0.0,0.0,704.2,0.0,0.0
2015,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,7035,159.0,0.0,6.0,0.0,2260.1,0.0,85.3,0.0
2015,5,9.0,Brown,8,Central,Mostly Urban,41.1,464,2.0,6.0,7.0,0.0,431.0,1293.1,1508.6,0.0
2015,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3554,50.0,0.0,3.0,0.0,1406.9,0.0,84.4,0.0
2015,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1359,0.0,1.0,0.0,0.0,0.0,73.6,0.0,0.0
2015,9,17.0,Cass,8,Central,Mostly Rural,52.1,1393,0.0,1.0,3.0,0.0,0.0,71.8,215.4,0.0
2015,10,19.0,Champaign,6,Central,Mostly Urban,12.7,16950,0.0,200.0,124.0,21.0,0.0,1179.9,731.6,123.9
2015,11,21.0,Christian,4,Central,Mostly Urban,43.5,3290,0.0,11.0,7.0,3.0,0.0,334.3,212.8,91.2
2015,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1367,0.0,0.0,1.0,0.0,0.0,0.0,73.2,0.0
2015,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,3748,0.0,23.0,5.0,1.0,0.0,613.7,133.4,26.7
2015,15,29.0,Coles,5,Central,Mostly Urban,24.3,4296,0.0,0.0,1.0,0.0,0.0,0.0,23.3,0.0
2015,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,517298,0.0,0.0,1560.0,419.0,0.0,0.0,301.6,81.0
2015,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,1772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,10260,0.0,17.0,76.0,0.0,0.0,165.7,740.7,0.0
2015,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1720,0.0,0.0,5.0,0.0,0.0,0.0,290.7,0.0
2015,21,41.0,Douglas,6,Central,Mostly Rural,61.6,2339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,102244,496.0,258.0,322.0,15.0,485.1,252.3,314.9,14.7
2015,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1760,0.0,0.0,5.0,0.0,0.0,0.0,284.1,0.0
2015,24,47.0,Edwards,2,Southern,Completely Rural,100.0,696,0.0,4.0,0.0,0.0,0.0,574.7,0.0,0.0
2015,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,3659,0.0,0.0,8.0,0.0,0.0,0.0,218.6,0.0
2015,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2185,0.0,0.0,6.0,0.0,0.0,0.0,274.6,0.0
2015,27,53.0,Ford,11,Central,Mostly Urban,41.8,1543,0.0,1.0,3.0,0.0,0.0,64.8,194.4,0.0
2015,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,4028,0.0,0.0,8.0,0.0,0.0,0.0,198.6,0.0
2015,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3450,69.0,22.0,1.0,1.0,2000.0,637.7,29.0,29.0
2015,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
