year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,average_daily_population,booking,average_daily_population_rate,booking_rate
2000,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,189093,13110.0,263.9917808219178,6933.1,139.6
2000,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7189,642.0,13.372602739726029,8930.3,186.0
2000,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22831,320.0,14.657534246575347,1401.6,64.2
2000,88,175.0,Stark,10,Central,Completely Rural,100.0,6320,56.0,3.6493150684931517,886.1,57.7
2000,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,48882,1969.0,64.61917808219178,4028.1,132.2
2000,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,128494,4437.0,99.77808219178085,3453.1,77.7
2000,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,83796,6343.0,209.2328767123288,7569.6,249.7
2000,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,12903,278.0,10.567123287671233,2154.5,81.9
2000,94,187.0,Warren,9,Central,Mostly Urban,45.5,18683,434.0,14.517808219178082,2323.0,77.7
2000,95,189.0,Washington,20,Southern,Mostly Rural,73.6,15163,799.0,13.068493150684931,5269.4,86.2
2000,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,17124,508.0,30.01643835616439,2966.6,175.3
2000,97,193.0,White,2,Southern,Mostly Rural,62.0,15328,1062.0,67.56986301369865,6928.5,440.8
2000,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,60631,1400.0,86.99178082191781,2309.0,143.5
2000,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,508038,9470.0,619.0383561643836,1864.0,121.8
2000,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,61265,1638.0,66.28767123287672,2673.6,108.2
2000,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,278989,6807.0,511.0904109589041,2439.9,183.2
2000,102,203.0,Woodford,11,Central,Mostly Rural,54.9,35484,1065.0,31.797260273972608,3001.4,89.6
2001,1,1.0,Adams,8,Central,Mostly Urban,32.6,68040,2041.0,77.56986301369865,2999.7,114.0
2001,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,9443,1421.0,195.413698630137,15048.2,2069.4
2001,3,5.0,Bond,3,Southern,Mostly Rural,60.7,17608,640.0,17.167123287671235,3634.7,97.5
2001,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,43187,2104.0,62.08767123287672,4871.8,143.8
2001,6,11.0,Bureau,13,Central,Mostly Rural,57.4,35163,997.0,22.397260273972602,2835.4,63.7
2001,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5042,46.0,0.2219178082191781,912.3,4.4
2001,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,16441,198.0,18.356164383561644,1204.3,111.6
2001,10,19.0,Champaign,6,Central,Mostly Urban,12.7,181346,7347.0,257.47397260273965,4051.4,142.0
2001,11,21.0,Christian,4,Central,Mostly Urban,43.5,35152,838.0,21.58082191780822,2383.9,61.4
2001,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16873,288.0,16.4986301369863,1706.9,97.8
2001,13,25.0,Clay,4,Southern,Mostly Rural,64.7,14221,171.0,10.583561643835617,1202.4,74.4
2001,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,35630,1004.0,70.57534246575342,2817.9,198.1
2001,15,29.0,Coles,5,Central,Mostly Urban,24.3,52309,2383.0,133.8876712328767,4555.6,256.0
2001,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5376559,,11030.796347031963,,205.2
2001,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,20299,921.0,58.29041095890411,4537.2,287.2
2001,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,11149,436.0,14.789041095890413,3910.7,132.6
2001,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,90838,2546.0,76.34794520547945,2802.8,84.0
2001,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16726,1080.0,53.320547945205476,6457.0,318.8
2001,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19916,667.0,20.13150684931507,3349.1,101.1
2001,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,914228,13620.0,621.2356164383561,1489.8,68.0
2001,23,45.0,Edgar,5,Central,Mostly Rural,51.8,19560,235.0,15.547945205479452,1201.4,79.5
2001,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34358,1782.0,38.96712328767124,5186.6,113.4
2001,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,21512,1228.0,13.389041095890413,5708.4,62.2
2001,27,53.0,Ford,11,Central,Mostly Urban,41.8,14143,662.0,34.64109589041096,4680.8,244.9
2001,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,38784,1920.0,57.871232876712334,4950.5,149.2
2001,29,57.0,Fulton,9,Central,Mostly Rural,60.0,37847,1137.0,37.232876712328775,3004.2,98.4
2001,31,61.0,Greene,7,Central,Mostly Rural,70.8,14592,246.0,6.789041095890411,1685.9,46.5
2001,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,38195,1510.0,35.81643835616438,3953.4,93.8
2001,34,67.0,Hancock,9,Central,Mostly Rural,71.0,19938,665.0,15.871232876712327,3335.3,79.6
2001,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4762,77.0,0.7205479452054795,1617.0,15.1
2001,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8181,222.0,7.454794520547946,2713.6,91.1
2001,37,73.0,Henry,14,Central,Mostly Rural,50.3,50561,1254.0,63.88767123287671,2480.2,126.4
2001,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,30938,1307.0,19.583561643835615,4224.6,63.3
2001,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,59354,1983.0,109.44383561643835,3341.0,184.4
2001,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,10037,314.0,10.901369863013699,3128.4,108.6
2001,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,40008,1128.0,55.11780821917807,2819.4,137.8
2001,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,21708,439.0,11.391780821917806,2022.3,52.5
2001,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22391,764.0,20.89041095890411,3412.1,93.3
2001,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,423822,6266.0,466.07945205479444,1478.5,110.0
2001,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,104816,6282.0,188.94520547945208,5993.4,180.3
2001,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,58093,2397.0,55.45205479452055,4126.1,95.5
2001,48,95.0,Knox,9,Central,Mostly Urban,24.3,55166,4130.0,61.64383561643836,7486.5,111.7
2001,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,660454,11643.0,623.3808219178082,1762.9,94.4
2001,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,111976,3139.0,106.24931506849316,2803.3,94.9
2001,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,15271,361.0,8.915068493150686,2364.0,58.4
2001,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,35913,1365.0,37.553424657534244,3800.9,104.6
2001,53,105.0,Livingston,11,Central,Mostly Urban,40.8,39634,1236.0,61.76438356164383,3118.5,155.8
2001,54,107.0,Logan,11,Central,Mostly Urban,39.9,30880,1529.0,41.915068493150685,4951.4,135.7
2001,55,109.0,McDonough,9,Central,Mostly Urban,29.5,32800,852.0,29.687671232876717,2597.6,90.5
2001,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,269976,6006.0,303.83835616438364,2224.6,112.5
2001,57,113.0,McLean,11,Central,Mostly Urban,16.5,152622,,208.06164383561645,,136.3
2001,58,115.0,Macon,6,Central,Mostly Urban,15.3,113307,7333.0,266.16438356164383,6471.8,234.9
2001,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,48829,2204.0,56.2,4513.7,115.1
2001,60,119.0,Madison,3,Southern,Mostly Urban,13.3,260460,8364.0,246.2493150684932,3211.2,94.5
2001,61,121.0,Marion,4,Southern,Mostly Urban,45.1,41365,1353.0,25.583561643835612,3270.9,61.8
2001,62,123.0,Marshall,10,Central,Completely Rural,100.0,12920,498.0,5.471232876712329,3854.5,42.3
2001,63,125.0,Mason,8,Central,Mostly Rural,77.5,15966,556.0,24.035616438356165,3482.4,150.5
2001,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15022,1039.0,28.21917808219178,6916.5,187.9
2001,65,129.0,Menard,8,Central,Mostly Rural,75.7,12482,123.0,13.046575342465756,985.4,104.5
2001,66,131.0,Mercer,14,Central,Mostly Rural,77.8,16898,693.0,14.035616438356163,4101.1,83.1
2001,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,28373,351.0,7.534246575342466,1237.1,26.6
2001,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,30454,1144.0,29.36164383561644,3756.5,96.4
2001,69,137.0,Morgan,7,Central,Mostly Urban,36.2,36293,2036.0,44.38082191780822,5609.9,122.3
2001,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14274,211.0,12.821917808219178,1478.2,89.8
2001,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,51620,3440.0,89.05753424657533,6664.1,172.5
2001,72,143.0,Peoria,10,Central,Mostly Urban,14.6,182235,12153.0,355.11232876712336,6668.9,194.9
2001,73,145.0,Perry,20,Southern,Mostly Urban,43.6,23019,995.0,46.39452054794521,4322.5,201.5
2001,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16324,405.0,10.73150684931507,2481.0,65.7
2001,75,149.0,Pike,8,Central,Mostly Rural,72.3,17166,510.0,6.287671232876713,2971.0,36.6
2001,78,155.0,Putnam,10,Central,Completely Rural,100.0,6062,37.0,1.2684931506849315,610.4,20.9
2001,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,34005,818.0,9.813698630136988,2405.5,28.9
2001,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16072,781.0,18.342465753424662,4859.4,114.1
2001,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,148641,9174.0,166.86575342465753,6171.9,112.3
2001,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,255922,9439.0,112.43835616438356,3688.2,43.9
2001,83,165.0,Saline,1,Southern,Mostly Urban,43.7,26370,2543.0,78.21643835616439,9643.5,296.6
2001,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,190303,12179.0,282.386301369863,6399.8,148.4
2001,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7031,606.0,9.794520547945208,8619.0,139.3
2001,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22613,352.0,14.17260273972603,1556.6,62.7
2001,88,175.0,Stark,10,Central,Completely Rural,100.0,6302,50.0,3.315068493150685,793.4,52.6
2001,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,48443,2084.0,81.63287671232877,4302.0,168.5
2001,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,128132,4312.0,94.63835616438357,3365.3,73.9
2001,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,83447,5655.0,189.53698630136986,6776.8,227.1
2001,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,12758,267.0,11.498630136986304,2092.8,90.1
2001,94,187.0,Warren,9,Central,Mostly Urban,45.5,18446,473.0,14.0,2564.2,75.9
2001,95,189.0,Washington,20,Southern,Mostly Rural,73.6,15236,705.0,12.2986301369863,4627.2,80.7
2001,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,17026,456.0,28.145205479452056,2678.3,165.3
2001,97,193.0,White,2,Southern,Mostly Rural,62.0,15264,1114.0,69.64931506849315,7298.2,456.3
2001,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,60557,1357.0,90.94246575342467,2240.9,150.2
2001,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,531215,7455.0,317.3397260273972,1403.4,59.7
2001,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,61736,1372.0,66.9945205479452,2222.4,108.5
2001,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,280805,17656.0,689.0,6287.6,245.4
2001,102,203.0,Woodford,11,Central,Mostly Rural,54.9,35557,894.0,26.663013698630138,2514.3,75.0
2002,1,1.0,Adams,8,Central,Mostly Urban,32.6,67765,2331.0,107.1041095890411,3439.8,158.1
2002,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,9398,,0.0,,0.0
2002,3,5.0,Bond,3,Southern,Mostly Rural,60.7,17794,670.0,18.002739726027393,3765.3,101.2
2002,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,44508,2287.0,62.909589041095884,5138.4,141.3
2002,6,11.0,Bureau,13,Central,Mostly Rural,57.4,34995,1062.0,29.14246575342466,3034.7,83.3
2002,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,4974,69.0,0.8164383561643835,1387.2,16.4
2002,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,16365,255.0,19.126027397260273,1558.2,116.9
2002,10,19.0,Champaign,6,Central,Mostly Urban,12.7,183102,8957.0,306.4657534246575,4891.8,167.4
2002,11,21.0,Christian,4,Central,Mostly Urban,43.5,35022,984.0,33.271232876712325,2809.7,95.0
2002,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16904,356.0,21.91506849315068,2106.0,129.6
2002,13,25.0,Clay,4,Southern,Mostly Rural,64.7,14147,208.0,14.112328767123287,1470.3,99.8
2002,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,35719,985.0,52.67123287671233,2757.6,147.5
2002,15,29.0,Coles,5,Central,Mostly Urban,24.3,52013,2439.0,142.26849315068492,4689.2,273.5
2002,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5355574,103540.0,13588.106849315069,1933.3,253.7
2002,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,20086,1033.0,19.183561643835613,5142.9,95.5
2002,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,11051,528.0,17.654794520547945,4777.8,159.8
2002,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,92449,2497.0,79.53150684931506,2700.9,86.0
2002,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16546,1129.0,59.78356164383562,6823.4,361.3
2002,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19825,633.0,23.526027397260275,3192.9,118.7
2002,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,918864,13666.0,695.1890410958904,1487.3,75.7
2002,23,45.0,Edgar,5,Central,Mostly Rural,51.8,19339,664.0,28.56164383561644,3433.5,147.7
2002,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34309,1926.0,46.178082191780824,5613.7,134.6
2002,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,21490,1199.0,13.868493150684932,5579.3,64.5
2002,27,53.0,Ford,11,Central,Mostly Urban,41.8,14087,610.0,43.67123287671233,4330.2,310.0
2002,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,38842,1906.0,62.53150684931507,4907.1,161.0
2002,29,57.0,Fulton,9,Central,Mostly Rural,60.0,37488,1289.0,48.813698630136976,3438.4,130.2
2002,31,61.0,Greene,7,Central,Mostly Rural,70.8,14588,372.0,8.128767123287671,2550.0,55.7
2002,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,38624,1598.0,49.057534246575344,4137.3,127.0
2002,34,67.0,Hancock,9,Central,Mostly Rural,71.0,19590,748.0,22.14246575342466,3818.3,113.0
2002,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4701,83.0,0.8767123287671232,1765.6,18.6
2002,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8103,207.0,8.794520547945206,2554.6,108.5
2002,37,73.0,Henry,14,Central,Mostly Rural,50.3,50166,2166.0,102.09041095890413,4317.7,203.5
2002,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,30698,1725.0,25.863013698630137,5619.3,84.2
2002,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,58577,2832.0,123.9150684931507,4834.7,211.5
2002,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9972,339.0,14.052054794520547,3399.5,140.9
2002,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,40028,1225.0,60.71232876712329,3060.4,151.7
2002,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,21898,436.0,15.69041095890411,1991.0,71.7
2002,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22305,883.0,24.389041095890413,3958.8,109.3
2002,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,440157,7795.0,623.8684931506849,1771.0,141.7
2002,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,105416,7319.0,240.3287671232877,6943.0,228.0
2002,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,61755,3355.0,74.46575342465755,5432.8,120.6
2002,48,95.0,Knox,9,Central,Mostly Urban,24.3,54650,4074.0,65.28767123287672,7454.7,119.5
2002,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,671443,11118.0,637.9013698630138,1655.8,95.0
2002,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,111504,3634.0,127.32876712328769,3259.1,114.2
2002,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16042,441.0,13.534246575342467,2749.0,84.4
2002,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,35477,1369.0,48.85205479452055,3858.8,137.7
2002,53,105.0,Livingston,11,Central,Mostly Urban,40.8,39111,1194.0,47.558904109589044,3052.8,121.6
2002,54,107.0,Logan,11,Central,Mostly Urban,39.9,30713,1708.0,41.96438356164384,5561.2,136.6
2002,55,109.0,McDonough,9,Central,Mostly Urban,29.5,32813,912.0,29.794520547945204,2779.4,90.8
2002,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,278222,5996.0,380.47945205479454,2155.1,136.8
2002,57,113.0,McLean,11,Central,Mostly Urban,16.5,155630,6756.0,216.7287671232877,4341.1,139.3
2002,58,115.0,Macon,6,Central,Mostly Urban,15.3,111980,6087.0,240.90684931506848,5435.8,215.1
2002,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,48769,2855.0,69.01095890410959,5854.1,141.5
2002,60,119.0,Madison,3,Southern,Mostly Urban,13.3,261346,8576.0,249.07123287671232,3281.5,95.3
2002,61,121.0,Marion,4,Southern,Mostly Urban,45.1,40893,1829.0,32.438356164383556,4472.6,79.3
2002,62,123.0,Marshall,10,Central,Completely Rural,100.0,12941,492.0,5.5178082191780815,3801.9,42.6
2002,63,125.0,Mason,8,Central,Mostly Rural,77.5,15851,633.0,37.41643835616439,3993.4,236.1
2002,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15103,1345.0,42.1013698630137,8905.5,278.8
2002,65,129.0,Menard,8,Central,Mostly Rural,75.7,12473,165.0,11.126027397260273,1322.9,89.2
2002,66,131.0,Mercer,14,Central,Mostly Rural,77.8,16872,1036.0,11.972602739726028,6140.4,71.0
2002,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,29195,480.0,7.315068493150685,1644.1,25.1
2002,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,30440,1389.0,30.249315068493146,4563.1,99.4
2002,69,137.0,Morgan,7,Central,Mostly Urban,36.2,36064,2178.0,48.88219178082193,6039.3,135.5
2002,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14267,214.0,12.473972602739725,1500.0,87.4
2002,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,52138,2885.0,103.07945205479452,5533.4,197.7
2002,72,143.0,Peoria,10,Central,Mostly Urban,14.6,182453,16015.0,459.03013698630133,8777.6,251.6
2002,73,145.0,Perry,20,Southern,Mostly Urban,43.6,22719,1012.0,57.42191780821918,4454.4,252.7
2002,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16162,467.0,11.024657534246575,2889.5,68.2
2002,75,149.0,Pike,8,Central,Mostly Rural,72.3,16986,512.0,8.923287671232877,3014.2,52.5
2002,78,155.0,Putnam,10,Central,Completely Rural,100.0,6068,37.0,1.202739726027397,609.8,19.8
2002,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,33273,837.0,10.536986301369863,2515.6,31.7
2002,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16155,888.0,16.276712328767122,5496.8,100.8
2002,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,148140,10233.0,238.01917808219181,6907.7,160.7
2002,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,257123,10257.0,123.58082191780822,3989.1,48.1
2002,83,165.0,Saline,1,Southern,Mostly Urban,43.7,26269,2815.0,76.35068493150685,10716.1,290.6
2002,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,191486,13085.0,330.9835616438356,6833.4,172.9
2002,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,6998,608.0,23.175342465753427,8688.2,331.2
2002,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22490,341.0,17.917808219178077,1516.2,79.7
2002,88,175.0,Stark,10,Central,Completely Rural,100.0,6255,135.0,2.608219178082192,2158.3,41.7
2002,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,48034,2326.0,102.1917808219178,4842.4,212.7
2002,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,128107,4610.0,105.8,3598.6,82.6
2002,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,82909,6871.0,243.813698630137,8287.4,294.1
2002,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,12633,288.0,12.413698630136983,2279.7,98.3
2002,94,187.0,Warren,9,Central,Mostly Urban,45.5,18327,513.0,17.293150684931508,2799.1,94.4
2002,95,189.0,Washington,20,Southern,Mostly Rural,73.6,15084,754.0,11.235616438356164,4998.7,74.5
2002,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16914,450.0,28.734246575342464,2660.5,169.9
2002,97,193.0,White,2,Southern,Mostly Rural,62.0,15100,1214.0,75.7945205479452,8039.7,502.0
2002,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,60092,1269.0,84.15068493150685,2111.8,140.0
2002,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,555566,9639.0,454.4027397260274,1735.0,81.8
2002,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,62089,1809.0,91.26849315068493,2913.6,147.0
2002,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,282572,17990.0,704.0,6366.5,249.1
2002,102,203.0,Woodford,11,Central,Mostly Rural,54.9,35698,916.0,31.78904109589041,2566.0,89.0
2003,1,1.0,Adams,8,Central,Mostly Urban,32.6,67188,2601.0,109.2164383561644,3871.2,162.6
2003,3,5.0,Bond,3,Southern,Mostly Rural,60.7,18062,618.0,19.58630136986301,3421.5,108.4
2003,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,46089,2393.0,60.72602739726028,5192.1,131.8
2003,6,11.0,Bureau,13,Central,Mostly Rural,57.4,34958,942.0,30.5972602739726,2694.7,87.5
2003,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5097,58.0,0.273972602739726,1137.9,5.4
2003,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,16328,257.0,19.78630136986301,1574.0,121.2
2003,10,19.0,Champaign,6,Central,Mostly Urban,12.7,185280,9336.0,288.4410958904109,5038.9,155.7
2003,11,21.0,Christian,4,Central,Mostly Urban,43.5,34944,1164.0,43.57808219178082,3331.0,124.7
2003,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16819,347.0,21.53972602739726,2063.1,128.1
2003,13,25.0,Clay,4,Southern,Mostly Rural,64.7,14065,174.0,12.641095890410963,1237.1,89.9
2003,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,35839,1821.0,65.96986301369863,5081.1,184.1
2003,15,29.0,Coles,5,Central,Mostly Urban,24.3,52337,2243.0,122.65205479452057,4285.7,234.4
2003,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5330484,95558.0,12778.339726027398,1792.7,239.7
2003,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19920,1282.0,35.608219178082194,6435.7,178.8
2003,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10912,585.0,13.169863013698633,5361.1,120.7
2003,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,94804,2569.0,76.4794520547945,2709.8,80.7
2003,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16494,1177.0,69.25479452054795,7135.9,419.9
2003,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19729,627.0,19.747945205479454,3178.1,100.1
2003,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,920457,13834.0,705.945205479452,1502.9,76.7
2003,23,45.0,Edgar,5,Central,Mostly Rural,51.8,19124,546.0,32.20821917808219,2855.1,168.4
2003,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34422,1889.0,49.602739726027394,5487.8,144.1
2003,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,21086,1154.0,13.953424657534244,5472.8,66.2
2003,27,53.0,Ford,11,Central,Mostly Urban,41.8,14034,699.0,44.37260273972603,4980.8,316.2
2003,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,38958,1828.0,69.01643835616439,4692.2,177.2
2003,29,57.0,Fulton,9,Central,Mostly Rural,60.0,37516,1302.0,59.73150684931507,3470.5,159.2
2003,31,61.0,Greene,7,Central,Mostly Rural,70.8,14339,374.0,8.704109589041098,2608.3,60.7
2003,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,39414,1675.0,53.09315068493151,4249.8,134.7
2003,34,67.0,Hancock,9,Central,Mostly Rural,71.0,19386,952.0,22.98356164383561,4910.8,118.6
2003,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4737,115.0,1.4027397260273973,2427.7,29.6
2003,36,71.0,Henderson,9,Central,Mostly Rural,99.7,7944,230.0,6.701369863013697,2895.3,84.4
