year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,attack_school_personnel,offense_against_children,attack_school_personnel_rate,offense_against_children_rate
2012,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1637,0.0,8.0,0.0,488.7
2012,3,5.0,Bond,3,Southern,Mostly Rural,60.7,3312,0.0,0.0,0.0,0.0
2012,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,13769,0.0,0.0,0.0,0.0
2012,5,9.0,Brown,8,Central,Mostly Urban,41.1,1002,0.0,2.0,0.0,199.6
2012,6,11.0,Bureau,13,Central,Mostly Rural,57.4,7220,1.0,13.0,13.9,180.1
2012,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,998,0.0,0.0,0.0,0.0
2012,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,2854,0.0,0.0,0.0,0.0
2012,9,17.0,Cass,8,Central,Mostly Rural,52.1,3132,0.0,0.0,0.0,0.0
2012,10,19.0,Champaign,6,Central,Mostly Urban,12.7,36934,87.0,695.0,235.6,1881.7
2012,11,21.0,Christian,4,Central,Mostly Urban,43.5,7076,0.0,0.0,0.0,0.0
2012,12,23.0,Clark,5,Southern,Mostly Rural,59.5,3504,0.0,1.0,0.0,28.5
2012,13,25.0,Clay,4,Southern,Mostly Rural,64.7,2949,0.0,1.0,0.0,33.9
2012,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,7810,0.0,0.0,0.0,0.0
2012,15,29.0,Coles,5,Central,Mostly Urban,24.3,9077,1.0,71.0,11.0,782.2
2012,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,1141101,1307.0,15926.0,114.5,1395.7
2012,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,3713,0.0,43.0,0.0,1158.1
2012,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2380,0.0,1.0,0.0,42.0
2012,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,21813,1.0,37.0,4.6,169.6
2012,20,39.0,De Witt,6,Central,Mostly Urban,48.8,3446,0.0,7.0,0.0,203.1
2012,21,41.0,Douglas,6,Central,Mostly Rural,61.6,4806,0.0,7.0,0.0,145.7
2012,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,209519,11.0,354.0,5.3,169.0
2012,23,45.0,Edgar,5,Central,Mostly Rural,51.8,3679,0.0,7.0,0.0,190.3
2012,24,47.0,Edwards,2,Southern,Completely Rural,100.0,1462,0.0,0.0,0.0,0.0
2012,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,7844,0.0,28.0,0.0,357.0
2012,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,4574,0.0,13.0,0.0,284.2
2012,27,53.0,Ford,11,Central,Mostly Urban,41.8,3068,0.0,7.0,0.0,228.2
2012,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,8490,0.0,5.0,0.0,58.9
2012,29,57.0,Fulton,9,Central,Mostly Rural,60.0,7098,0.0,5.0,0.0,70.4
2012,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1029,0.0,0.0,0.0,0.0
2012,31,61.0,Greene,7,Central,Mostly Rural,70.8,2860,0.0,1.0,0.0,35.0
2012,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,12597,0.0,6.0,0.0,47.6
2012,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,1793,0.0,0.0,0.0,0.0
2012,34,67.0,Hancock,9,Central,Mostly Rural,71.0,3806,0.0,0.0,0.0,0.0
2012,35,69.0,Hardin,2,Southern,Completely Rural,100.0,819,0.0,0.0,0.0,0.0
2012,36,71.0,Henderson,9,Central,Mostly Rural,99.7,1287,0.0,0.0,0.0,0.0
2012,37,73.0,Henry,14,Central,Mostly Rural,50.3,10931,1.0,140.0,9.1,1280.8
2012,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,6226,1.0,9.0,16.1,144.6
2012,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,10037,0.0,50.0,0.0,498.2
2012,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2076,0.0,0.0,0.0,0.0
2012,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,7953,0.0,14.0,0.0,176.0
2012,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,4719,0.0,1.0,0.0,21.2
2012,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,4268,0.0,7.0,0.0,164.0
2012,44,87.0,Johnson,1,Southern,Completely Rural,100.0,2240,0.0,0.0,0.0,0.0
2012,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,137960,16.0,377.0,11.6,273.3
2012,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,26206,3.0,52.0,11.4,198.4
2012,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,34319,1.0,80.0,2.9,233.1
2012,48,95.0,Knox,9,Central,Mostly Urban,24.3,9877,10.0,148.0,101.2,1498.4
2012,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,173002,21.0,599.0,12.1,346.2
2012,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,23928,2.0,91.0,8.4,380.3
2012,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,3032,0.0,1.0,0.0,33.0
2012,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,6771,4.0,18.0,59.1,265.8
2012,53,105.0,Livingston,11,Central,Mostly Urban,40.8,7969,0.0,138.0,0.0,1731.7
2012,54,107.0,Logan,11,Central,Mostly Urban,39.9,5471,0.0,44.0,0.0,804.2
2012,55,109.0,McDonough,9,Central,Mostly Urban,29.5,4983,0.0,8.0,0.0,160.5
2012,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,74983,8.0,173.0,10.7,230.7
2012,57,113.0,McLean,11,Central,Mostly Urban,16.5,36311,1.0,162.0,2.8,446.1
2012,58,115.0,Macon,6,Central,Mostly Urban,15.3,23320,25.0,156.0,107.2,669.0
2012,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,9772,0.0,14.0,0.0,143.3
2012,60,119.0,Madison,3,Southern,Mostly Urban,13.3,56463,25.0,482.0,44.3,853.7
2012,61,121.0,Marion,4,Southern,Mostly Urban,45.1,8452,0.0,4.0,0.0,47.3
2012,62,123.0,Marshall,10,Central,Completely Rural,100.0,2400,0.0,3.0,0.0,125.0
2012,63,125.0,Mason,8,Central,Mostly Rural,77.5,2877,0.0,2.0,0.0,69.5
2012,64,127.0,Massac,1,Southern,Mostly Rural,50.5,3176,0.0,2.0,0.0,63.0
2012,65,129.0,Menard,8,Central,Mostly Rural,75.7,2748,0.0,0.0,0.0,0.0
2012,66,131.0,Mercer,14,Central,Mostly Rural,77.8,3394,0.0,1.0,0.0,29.5
2012,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,7402,0.0,5.0,0.0,67.5
2012,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,5811,0.0,4.0,0.0,68.8
2012,69,137.0,Morgan,7,Central,Mostly Urban,36.2,6816,7.0,17.0,102.7,249.4
2012,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,3558,0.0,0.0,0.0,0.0
2012,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,11695,0.0,26.0,0.0,222.3
2012,72,143.0,Peoria,10,Central,Mostly Urban,14.6,42098,51.0,737.0,121.1,1750.7
2012,73,145.0,Perry,20,Southern,Mostly Urban,43.6,4152,3.0,8.0,72.3,192.7
2012,74,147.0,Piatt,6,Central,Mostly Rural,67.7,3534,0.0,54.0,0.0,1528.0
2012,75,149.0,Pike,8,Central,Mostly Rural,72.3,3412,0.0,0.0,0.0,0.0
2012,76,151.0,Pope,1,Southern,Completely Rural,100.0,644,0.0,0.0,0.0,0.0
2012,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1271,0.0,0.0,0.0,0.0
2012,78,155.0,Putnam,10,Central,Completely Rural,100.0,1110,0.0,2.0,0.0,180.2
2012,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,5970,0.0,5.0,0.0,83.8
2012,80,159.0,Richland,2,Southern,Mostly Urban,43.5,3410,0.0,50.0,0.0,1466.3
2012,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,31335,0.0,70.0,0.0,223.4
2012,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,62112,15.0,183.0,24.1,294.6
2012,83,165.0,Saline,1,Southern,Mostly Urban,43.7,5196,0.0,24.0,0.0,461.9
2012,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,43671,112.0,1086.0,256.5,2486.8
2012,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1448,0.0,0.0,0.0,0.0
2012,86,171.0,Scott,7,Central,Completely Rural,100.0,1137,0.0,0.0,0.0,0.0
2012,87,173.0,Shelby,4,Central,Mostly Rural,77.7,4562,0.0,4.0,0.0,87.7
2012,88,175.0,Stark,10,Central,Completely Rural,100.0,1192,0.0,0.0,0.0,0.0
2012,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,9692,0.0,27.0,0.0,278.6
2012,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,29949,5.0,225.0,16.7,751.3
2012,91,181.0,Union,1,Southern,Mostly Rural,65.9,3487,0.0,1.0,0.0,28.7
2012,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,18383,8.0,344.0,43.5,1871.3
2012,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,2393,1.0,4.0,41.8,167.2
2012,94,187.0,Warren,9,Central,Mostly Urban,45.5,3686,0.0,66.0,0.0,1790.6
2012,95,189.0,Washington,20,Southern,Mostly Rural,73.6,2942,0.0,6.0,0.0,203.9
2012,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,3544,0.0,10.0,0.0,282.2
2012,97,193.0,White,2,Southern,Mostly Rural,62.0,2939,0.0,0.0,0.0,0.0
2012,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,12528,0.0,27.0,0.0,215.5
2012,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,178006,18.0,765.0,10.1,429.8
2012,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,13815,2.0,29.0,14.5,209.9
2012,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,66873,0.0,12.0,0.0,17.9
2012,102,203.0,Woodford,11,Central,Mostly Rural,54.9,9242,0.0,3.0,0.0,32.5
2013,1,1.0,Adams,8,Central,Mostly Urban,32.6,14364,3.0,35.0,20.9,243.7
2013,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1659,0.0,10.0,0.0,602.8
2013,3,5.0,Bond,3,Southern,Mostly Rural,60.7,3247,0.0,0.0,0.0,0.0
2013,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,13451,0.0,0.0,0.0,0.0
2013,5,9.0,Brown,8,Central,Mostly Urban,41.1,986,0.0,2.0,0.0,202.8
2013,6,11.0,Bureau,13,Central,Mostly Rural,57.4,7085,2.0,28.0,28.2,395.2
2013,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,991,0.0,0.0,0.0,0.0
2013,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,2763,0.0,1.0,0.0,36.2
2013,9,17.0,Cass,8,Central,Mostly Rural,52.1,3104,0.0,1.0,0.0,32.2
2013,10,19.0,Champaign,6,Central,Mostly Urban,12.7,37100,89.0,758.0,239.9,2043.1
2013,11,21.0,Christian,4,Central,Mostly Urban,43.5,6897,0.0,1.0,0.0,14.5
2013,12,23.0,Clark,5,Southern,Mostly Rural,59.5,3449,0.0,1.0,0.0,29.0
2013,13,25.0,Clay,4,Southern,Mostly Rural,64.7,2919,0.0,1.0,0.0,34.3
2013,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,7675,0.0,0.0,0.0,0.0
2013,15,29.0,Coles,5,Central,Mostly Urban,24.3,9057,2.0,60.0,22.1,662.5
2013,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,1131669,1156.0,21996.0,102.2,1943.7
2013,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,3674,0.0,0.0,0.0,0.0
2013,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2360,0.0,0.0,0.0,0.0
2013,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,21628,8.0,100.0,37.0,462.4
2013,20,39.0,De Witt,6,Central,Mostly Urban,48.8,3417,0.0,9.0,0.0,263.4
2013,21,41.0,Douglas,6,Central,Mostly Rural,61.6,4768,0.0,8.0,0.0,167.8
2013,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,207883,12.0,349.0,5.8,167.9
2013,23,45.0,Edgar,5,Central,Mostly Rural,51.8,3600,1.0,5.0,27.8,138.9
2013,24,47.0,Edwards,2,Southern,Completely Rural,100.0,1460,0.0,0.0,0.0,0.0
2013,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,7771,0.0,18.0,0.0,231.6
2013,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,4530,0.0,5.0,0.0,110.4
2013,27,53.0,Ford,11,Central,Mostly Urban,41.8,2973,0.0,6.0,0.0,201.8
2013,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,8343,0.0,5.0,0.0,59.9
2013,29,57.0,Fulton,9,Central,Mostly Rural,60.0,6944,0.0,21.0,0.0,302.4
2013,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1035,0.0,0.0,0.0,0.0
2013,31,61.0,Greene,7,Central,Mostly Rural,70.8,2818,0.0,4.0,0.0,141.9
2013,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,12421,4.0,5.0,32.2,40.3
2013,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,1769,0.0,0.0,0.0,0.0
2013,34,67.0,Hancock,9,Central,Mostly Rural,71.0,3708,0.0,0.0,0.0,0.0
2013,35,69.0,Hardin,2,Southern,Completely Rural,100.0,782,0.0,0.0,0.0,0.0
2013,36,71.0,Henderson,9,Central,Mostly Rural,99.7,1260,0.0,0.0,0.0,0.0
2013,37,73.0,Henry,14,Central,Mostly Rural,50.3,10720,0.0,129.0,0.0,1203.4
2013,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,6092,10.0,34.0,164.1,558.1
2013,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,10109,0.0,24.0,0.0,237.4
2013,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2064,1.0,2.0,48.4,96.9
2013,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,7950,0.0,26.0,0.0,327.0
2013,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,4653,0.0,1.0,0.0,21.5
2013,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,4161,0.0,2.0,0.0,48.1
2013,44,87.0,Johnson,1,Southern,Completely Rural,100.0,2194,0.0,0.0,0.0,0.0
2013,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,136254,3.0,213.0,2.2,156.3
2013,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,25783,3.0,71.0,11.6,275.4
2013,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,34179,0.0,91.0,0.0,266.2
2013,48,95.0,Knox,9,Central,Mostly Urban,24.3,9828,1.0,161.0,10.2,1638.2
2013,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,170451,5.0,562.0,2.9,329.7
2013,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,23397,0.0,92.0,0.0,393.2
2013,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,2996,0.0,1.0,0.0,33.4
2013,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,6676,0.0,10.0,0.0,149.8
2013,53,105.0,Livingston,11,Central,Mostly Urban,40.8,7842,0.0,107.0,0.0,1364.4
2013,54,107.0,Logan,11,Central,Mostly Urban,39.9,5409,0.0,60.0,0.0,1109.3
2013,55,109.0,McDonough,9,Central,Mostly Urban,29.5,5058,0.0,4.0,0.0,79.1
2013,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,73030,0.0,139.0,0.0,190.3
2013,57,113.0,McLean,11,Central,Mostly Urban,16.5,36669,0.0,133.0,0.0,362.7
2013,58,115.0,Macon,6,Central,Mostly Urban,15.3,23153,12.0,220.0,51.8,950.2
2013,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,9652,1.0,15.0,10.4,155.4
2013,60,119.0,Madison,3,Southern,Mostly Urban,13.3,56100,20.0,273.0,35.7,486.6
2013,61,121.0,Marion,4,Southern,Mostly Urban,45.1,8338,0.0,3.0,0.0,36.0
2013,62,123.0,Marshall,10,Central,Completely Rural,100.0,2366,0.0,1.0,0.0,42.3
2013,63,125.0,Mason,8,Central,Mostly Rural,77.5,2804,0.0,2.0,0.0,71.3
2013,64,127.0,Massac,1,Southern,Mostly Rural,50.5,3113,0.0,3.0,0.0,96.4
2013,65,129.0,Menard,8,Central,Mostly Rural,75.7,2652,0.0,0.0,0.0,0.0
2013,66,131.0,Mercer,14,Central,Mostly Rural,77.8,3351,0.0,0.0,0.0,0.0
2013,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,7339,0.0,5.0,0.0,68.1
2013,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,5780,0.0,14.0,0.0,242.2
2013,69,137.0,Morgan,7,Central,Mostly Urban,36.2,6625,7.0,17.0,105.7,256.6
2013,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,3529,0.0,2.0,0.0,56.7
2013,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,11499,0.0,15.0,0.0,130.4
2013,72,143.0,Peoria,10,Central,Mostly Urban,14.6,42558,46.0,770.0,108.1,1809.3
2013,73,145.0,Perry,20,Southern,Mostly Urban,43.6,4075,6.0,1.0,147.2,24.5
2013,74,147.0,Piatt,6,Central,Mostly Rural,67.7,3495,0.0,35.0,0.0,1001.4
2013,75,149.0,Pike,8,Central,Mostly Rural,72.3,3349,0.0,1.0,0.0,29.9
2013,76,151.0,Pope,1,Southern,Completely Rural,100.0,626,0.0,0.0,0.0,0.0
2013,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1247,0.0,0.0,0.0,0.0
2013,78,155.0,Putnam,10,Central,Completely Rural,100.0,1102,0.0,4.0,0.0,363.0
2013,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,6043,0.0,5.0,0.0,82.7
2013,80,159.0,Richland,2,Southern,Mostly Urban,43.5,3349,0.0,69.0,0.0,2060.3
2013,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,31454,2.0,89.0,6.4,283.0
2013,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,60888,13.0,226.0,21.4,371.2
2013,83,165.0,Saline,1,Southern,Mostly Urban,43.7,5121,0.0,15.0,0.0,292.9
2013,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,43259,74.0,1030.0,171.1,2381.0
2013,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1422,0.0,0.0,0.0,0.0
2013,86,171.0,Scott,7,Central,Completely Rural,100.0,1084,0.0,0.0,0.0,0.0
2013,87,173.0,Shelby,4,Central,Mostly Rural,77.7,4527,0.0,0.0,0.0,0.0
2013,88,175.0,Stark,10,Central,Completely Rural,100.0,1168,0.0,3.0,0.0,256.8
2013,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,9626,0.0,37.0,0.0,384.4
2013,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,29913,1.0,134.0,3.3,448.0
2013,91,181.0,Union,1,Southern,Mostly Rural,65.9,3467,0.0,0.0,0.0,0.0
2013,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,18324,17.0,351.0,92.8,1915.5
2013,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,2388,1.0,2.0,41.9,83.8
2013,94,187.0,Warren,9,Central,Mostly Urban,45.5,3741,0.0,38.0,0.0,1015.8
2013,95,189.0,Washington,20,Southern,Mostly Rural,73.6,2865,0.0,0.0,0.0,0.0
2013,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,3558,0.0,15.0,0.0,421.6
2013,97,193.0,White,2,Southern,Mostly Rural,62.0,2981,0.0,0.0,0.0,0.0
2013,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,12340,0.0,18.0,0.0,145.9
2013,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,174267,16.0,818.0,9.2,469.4
2013,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,13927,0.0,3.0,0.0,21.5
2013,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,65940,0.0,14.0,0.0,21.2
2013,102,203.0,Woodford,11,Central,Mostly Rural,54.9,9142,0.0,0.0,0.0,0.0
2014,1,1.0,Adams,8,Central,Mostly Urban,32.6,14423,27.0,,187.2,
2014,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1646,0.0,,0.0,
2014,5,9.0,Brown,8,Central,Mostly Urban,41.1,987,0.0,,0.0,
2014,6,11.0,Bureau,13,Central,Mostly Rural,57.4,6992,1.0,,14.3,
2014,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,2679,0.0,,0.0,
2014,10,19.0,Champaign,6,Central,Mostly Urban,12.7,37161,88.0,,236.8,
2014,11,21.0,Christian,4,Central,Mostly Urban,43.5,6718,0.0,,0.0,
2014,12,23.0,Clark,5,Southern,Mostly Rural,59.5,3475,3.0,,86.3,
2014,13,25.0,Clay,4,Southern,Mostly Rural,64.7,2871,0.0,,0.0,
2014,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,7594,0.0,,0.0,
2014,15,29.0,Coles,5,Central,Mostly Urban,24.3,8934,1.0,,11.2,
2014,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,1121485,1256.0,,112.0,
2014,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,3604,5.0,,138.7,
2014,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,21648,14.0,,64.7,
2014,21,41.0,Douglas,6,Central,Mostly Rural,61.6,4773,0.0,,0.0,
2014,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,205651,75.0,,36.5,
2014,23,45.0,Edgar,5,Central,Mostly Rural,51.8,3554,2.0,,56.3,
2014,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,7694,132.0,,1715.6,
2014,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,4454,0.0,,0.0,
2014,27,53.0,Ford,11,Central,Mostly Urban,41.8,2961,4.0,,135.1,
2014,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,8284,4.0,,48.3,
2014,29,57.0,Fulton,9,Central,Mostly Rural,60.0,6795,4.0,,58.9,
2014,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1017,0.0,,0.0,
2014,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,12345,4.0,,32.4,
2014,34,67.0,Hancock,9,Central,Mostly Rural,71.0,3655,1.0,,27.4,
2014,35,69.0,Hardin,2,Southern,Completely Rural,100.0,773,2.0,,258.7,
2014,37,73.0,Henry,14,Central,Mostly Rural,50.3,10606,0.0,,0.0,
2014,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,5980,2.0,,33.4,
2014,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,10094,1.0,,9.9,
2014,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,7938,13.0,,163.8,
2014,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,4537,2.0,,44.1,
2014,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,4074,8.0,,196.4,
2014,44,87.0,Johnson,1,Southern,Completely Rural,100.0,2192,1.0,,45.6,
2014,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,134704,98.0,,72.8,
2014,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,25298,30.0,,118.6,
2014,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,34418,5.0,,14.5,
2014,48,95.0,Knox,9,Central,Mostly Urban,24.3,9755,4.0,,41.0,
2014,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,168116,76.0,,45.2,
2014,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,23052,30.0,,130.1,
2014,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,6636,3.0,,45.2,
2014,53,105.0,Livingston,11,Central,Mostly Urban,40.8,7593,1.0,,13.2,
2014,54,107.0,Logan,11,Central,Mostly Urban,39.9,5345,3.0,,56.1,
2014,55,109.0,McDonough,9,Central,Mostly Urban,29.5,4985,17.0,,341.0,
2014,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,71662,37.0,,51.6,
2014,57,113.0,McLean,11,Central,Mostly Urban,16.5,36255,16.0,,44.1,
2014,58,115.0,Macon,6,Central,Mostly Urban,15.3,22897,8.0,,34.9,
2014,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,9424,3.0,,31.8,
2014,60,119.0,Madison,3,Southern,Mostly Urban,13.3,55935,453.0,,809.9,
2014,61,121.0,Marion,4,Southern,Mostly Urban,45.1,8359,1.0,,12.0,
2014,62,123.0,Marshall,10,Central,Completely Rural,100.0,2241,5.0,,223.1,
2014,63,125.0,Mason,8,Central,Mostly Rural,77.5,2773,1.0,,36.1,
2014,66,131.0,Mercer,14,Central,Mostly Rural,77.8,3278,0.0,,0.0,
2014,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,7225,0.0,,0.0,
2014,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,5658,3.0,,53.0,
2014,69,137.0,Morgan,7,Central,Mostly Urban,36.2,6412,5.0,,78.0,
2014,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,11346,7.0,,61.7,
2014,72,143.0,Peoria,10,Central,Mostly Urban,14.6,42332,17.0,,40.2,
2014,73,145.0,Perry,20,Southern,Mostly Urban,43.6,3981,4.0,,100.5,
2014,74,147.0,Piatt,6,Central,Mostly Rural,67.7,3418,1.0,,29.3,
2014,80,159.0,Richland,2,Southern,Mostly Urban,43.5,3390,0.0,,0.0,
2014,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,31193,36.0,,115.4,
2014,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,60246,19.0,,31.5,
2014,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,43093,82.0,,190.3,
2014,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1334,3.0,,224.9,
2014,88,175.0,Stark,10,Central,Completely Rural,100.0,1150,0.0,,0.0,
2014,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,9502,7.0,,73.7,
2014,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,29629,14.0,,47.3,
2014,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,18048,52.0,,288.1,
2014,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,2400,3.0,,125.0,
2014,94,187.0,Warren,9,Central,Mostly Urban,45.5,3732,7.0,,187.6,
2014,95,189.0,Washington,20,Southern,Mostly Rural,73.6,2867,0.0,,0.0,
2014,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,12177,9.0,,73.9,
2014,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,171057,78.0,,45.6,
2014,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,13918,1.0,,7.2,
2014,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,64937,52.0,,80.1,
2014,102,203.0,Woodford,11,Central,Mostly Rural,54.9,9096,1.0,,11.0,
2015,1,1.0,Adams,8,Central,Mostly Urban,32.6,14402,26.0,,180.5,
2015,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,13005,10.0,,76.9,
2015,6,11.0,Bureau,13,Central,Mostly Rural,57.4,6856,1.0,,14.6,
