year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,death,imprisonment,other,probation,death_rate,imprisonment_rate,other_rate,probation_rate
2004,31,61.0,Greene,7,Central,Mostly Rural,70.8,14163,0.0,24.0,0.0,35.0,0.0,169.5,0.0,247.1
2004,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,40862,0.0,44.0,19.0,56.0,0.0,107.7,46.5,137.0
2004,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8372,0.0,20.0,0.0,25.0,0.0,238.9,0.0,298.6
2004,34,67.0,Hancock,9,Central,Mostly Rural,71.0,19215,0.0,41.0,4.0,21.0,0.0,213.4,20.8,109.3
2004,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4673,0.0,2.0,3.0,7.0,0.0,42.8,64.2,149.8
2004,36,71.0,Henderson,9,Central,Mostly Rural,99.7,7915,0.0,21.0,6.0,25.0,0.0,265.3,75.8,315.9
2004,37,73.0,Henry,14,Central,Mostly Rural,50.3,49925,0.0,129.0,24.0,125.0,0.0,258.4,48.1,250.4
2004,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,30318,0.0,52.0,7.0,91.0,0.0,171.5,23.1,300.2
2004,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,58711,0.0,75.0,72.0,170.0,0.0,127.7,122.6,289.6
2004,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9916,0.0,9.0,5.0,27.0,0.0,90.8,50.4,272.3
2004,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,40034,0.0,151.0,73.0,79.0,0.0,377.2,182.3,197.3
2004,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,22127,0.0,76.0,62.0,72.0,0.0,343.5,280.2,325.4
2004,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22298,0.0,13.0,21.0,32.0,0.0,58.3,94.2,143.5
2004,44,87.0,Johnson,1,Southern,Completely Rural,100.0,13506,0.0,45.0,5.0,18.0,0.0,333.2,37.0,133.3
2004,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,466937,0.0,265.0,64.0,147.0,0.0,56.8,13.7,31.5
2004,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,107424,0.0,392.0,43.0,272.0,0.0,364.9,40.0,253.2
2004,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,72336,0.0,112.0,74.0,197.0,0.0,154.8,102.3,272.3
2004,48,95.0,Knox,9,Central,Mostly Urban,24.3,53290,0.0,71.0,1.0,214.0,0.0,133.2,1.9,401.6
2004,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,684394,0.0,797.0,96.0,1097.0,0.0,116.5,14.0,160.3
2004,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,111407,0.0,270.0,30.0,314.0,0.0,242.4,26.9,281.8
2004,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16460,0.0,45.0,22.0,52.0,0.0,273.4,133.7,315.9
2004,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,35072,0.0,71.0,13.0,99.0,0.0,202.4,37.1,282.3
2004,53,105.0,Livingston,11,Central,Mostly Urban,40.8,38462,1.0,140.0,0.0,109.0,2.6,364.0,0.0,283.4
2004,54,107.0,Logan,11,Central,Mostly Urban,39.9,30452,0.0,120.0,3.0,109.0,0.0,394.1,9.9,357.9
2004,55,109.0,McDonough,9,Central,Mostly Urban,29.5,32838,0.0,41.0,15.0,33.0,0.0,124.9,45.7,100.5
2004,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,294351,0.0,234.0,132.0,210.0,0.0,79.5,44.8,71.3
2004,57,113.0,McLean,11,Central,Mostly Urban,16.5,158395,0.0,449.0,23.0,493.0,0.0,283.5,14.5,311.2
2004,58,115.0,Macon,6,Central,Mostly Urban,15.3,109987,0.0,536.0,21.0,329.0,0.0,487.3,19.1,299.1
2004,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,48633,0.0,121.0,2.0,120.0,0.0,248.8,4.1,246.7
2004,60,119.0,Madison,3,Southern,Mostly Urban,13.3,264032,0.0,662.0,24.0,1150.0,0.0,250.7,9.1,435.6
2004,61,121.0,Marion,4,Southern,Mostly Urban,45.1,40035,0.0,224.0,5.0,154.0,0.0,559.5,12.5,384.7
2004,62,123.0,Marshall,10,Central,Completely Rural,100.0,12997,0.0,7.0,0.0,6.0,0.0,53.9,0.0,46.2
2004,63,125.0,Mason,8,Central,Mostly Rural,77.5,15660,0.0,21.0,7.0,45.0,0.0,134.1,44.7,287.4
2004,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15232,0.0,73.0,4.0,43.0,0.0,479.3,26.3,282.3
2004,65,129.0,Menard,8,Central,Mostly Rural,75.7,12516,0.0,9.0,2.0,15.0,0.0,71.9,16.0,119.8
2004,66,131.0,Mercer,14,Central,Mostly Rural,77.8,16689,0.0,23.0,20.0,27.0,0.0,137.8,119.8,161.8
2004,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,30659,0.0,25.0,4.0,53.0,0.0,81.5,13.0,172.9
2004,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,30144,0.0,103.0,15.0,73.0,0.0,341.7,49.8,242.2
2004,69,137.0,Morgan,7,Central,Mostly Urban,36.2,35978,0.0,68.0,4.0,85.0,0.0,189.0,11.1,236.3
2004,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14324,0.0,23.0,1.0,39.0,0.0,160.6,7.0,272.3
2004,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,53358,0.0,46.0,13.0,89.0,0.0,86.2,24.4,166.8
2004,72,143.0,Peoria,10,Central,Mostly Urban,14.6,182034,0.0,433.0,0.0,476.0,0.0,237.9,0.0,261.5
2004,73,145.0,Perry,20,Southern,Mostly Urban,43.6,22606,0.0,47.0,26.0,37.0,0.0,207.9,115.0,163.7
2004,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16347,0.0,9.0,0.0,13.0,0.0,55.1,0.0,79.5
2004,75,149.0,Pike,8,Central,Mostly Rural,72.3,16796,0.0,39.0,11.0,39.0,0.0,232.2,65.5,232.2
2004,76,151.0,Pope,1,Southern,Completely Rural,100.0,4229,0.0,7.0,1.0,8.0,0.0,165.5,23.6,189.2
2004,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,6825,0.0,13.0,8.0,17.0,0.0,190.5,117.2,249.1
2004,78,155.0,Putnam,10,Central,Completely Rural,100.0,6014,0.0,4.0,1.0,10.0,0.0,66.5,16.6,166.3
2004,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,33241,0.0,70.0,20.0,73.0,0.0,210.6,60.2,219.6
2004,80,159.0,Richland,2,Southern,Mostly Urban,43.5,15934,0.0,64.0,2.0,81.0,0.0,401.7,12.6,508.3
2004,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,146817,0.0,244.0,82.0,430.0,0.0,166.2,55.9,292.9
2004,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,258406,0.0,526.0,69.0,731.0,0.0,203.6,26.7,282.9
2004,83,165.0,Saline,1,Southern,Mostly Urban,43.7,26128,0.0,89.0,15.0,100.0,0.0,340.6,57.4,382.7
2004,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,192270,0.0,384.0,18.0,355.0,0.0,199.7,9.4,184.6
2004,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7024,0.0,11.0,2.0,22.0,0.0,156.6,28.5,313.2
2004,86,171.0,Scott,7,Central,Completely Rural,100.0,5368,0.0,3.0,0.0,5.0,0.0,55.9,0.0,93.1
2004,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22156,0.0,85.0,10.0,35.0,0.0,383.6,45.1,158.0
2004,88,175.0,Stark,10,Central,Completely Rural,100.0,6141,0.0,5.0,0.0,10.0,0.0,81.4,0.0,162.8
2004,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,47822,0.0,149.0,0.0,169.0,0.0,311.6,0.0,353.4
2004,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,128349,0.0,238.0,6.0,320.0,0.0,185.4,4.7,249.3
2004,91,181.0,Union,1,Southern,Mostly Rural,65.9,18076,0.0,26.0,4.0,35.0,0.0,143.8,22.1,193.6
2004,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,82136,0.0,144.0,8.0,301.0,0.0,175.3,9.7,366.5
2004,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,12458,0.0,30.0,15.0,42.0,0.0,240.8,120.4,337.1
2004,94,187.0,Warren,9,Central,Mostly Urban,45.5,17758,0.0,19.0,6.0,23.0,0.0,107.0,33.8,129.5
2004,95,189.0,Washington,20,Southern,Mostly Rural,73.6,15002,0.0,22.0,7.0,38.0,0.0,146.6,46.7,253.3
2004,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16673,0.0,81.0,6.0,68.0,0.0,485.8,36.0,407.8
2004,97,193.0,White,2,Southern,Mostly Rural,62.0,15010,0.0,107.0,8.0,39.0,0.0,712.9,53.3,259.8
2004,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,59433,0.0,149.0,19.0,201.0,0.0,250.7,32.0,338.2
2004,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,608245,0.0,761.0,58.0,718.0,0.0,125.1,9.5,118.0
2004,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,63064,0.0,76.0,40.0,120.0,0.0,120.5,63.4,190.3
2004,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,286929,0.0,793.0,219.0,1178.0,0.0,276.4,76.3,410.6
2004,102,203.0,Woodford,11,Central,Mostly Rural,54.9,36503,0.0,53.0,1.0,77.0,0.0,145.2,2.7,210.9
2005,1,1.0,Adams,8,Central,Mostly Urban,32.6,66750,0.0,195.0,0.0,185.0,0.0,292.1,0.0,277.2
2005,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,8629,0.0,13.0,0.0,28.0,0.0,150.7,0.0,324.5
2005,3,5.0,Bond,3,Southern,Mostly Rural,60.7,18120,0.0,17.0,3.0,38.0,0.0,93.8,16.6,209.7
2005,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,49455,0.0,70.0,22.0,137.0,0.0,141.5,44.5,277.0
2005,5,9.0,Brown,8,Central,Mostly Urban,41.1,6681,0.0,7.0,3.0,8.0,0.0,104.8,44.9,119.7
2005,6,11.0,Bureau,13,Central,Mostly Rural,57.4,34756,0.0,51.0,2.0,43.0,0.0,146.7,5.8,123.7
2005,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5117,0.0,3.0,0.0,12.0,0.0,58.6,0.0,234.5
2005,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,16001,0.0,23.0,10.0,18.0,0.0,143.7,62.5,112.5
2005,9,17.0,Cass,8,Central,Mostly Rural,52.1,13602,0.0,25.0,0.0,51.0,0.0,183.8,0.0,374.9
2005,10,19.0,Champaign,6,Central,Mostly Urban,12.7,187870,0.0,644.0,52.0,743.0,0.0,342.8,27.7,395.5
2005,11,21.0,Christian,4,Central,Mostly Urban,43.5,34786,0.0,96.0,7.0,76.0,0.0,276.0,20.1,218.5
2005,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16827,0.0,33.0,2.0,53.0,0.0,196.1,11.9,315.0
2005,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13924,0.0,39.0,1.0,48.0,0.0,280.1,7.2,344.7
2005,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,35987,0.0,69.0,4.0,114.0,0.0,191.7,11.1,316.8
2005,15,29.0,Coles,5,Central,Mostly Urban,24.3,52038,0.0,161.0,26.0,281.0,0.0,309.4,50.0,540.0
2005,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5268513,2.0,16617.0,466.0,12206.0,0.0,315.4,8.8,231.7
2005,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19754,0.0,63.0,2.0,79.0,0.0,318.9,10.1,399.9
2005,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10841,0.0,10.0,2.0,12.0,0.0,92.2,18.4,110.7
2005,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,99485,0.0,145.0,112.0,200.0,0.0,145.8,112.6,201.0
2005,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16400,0.0,30.0,6.0,31.0,0.0,182.9,36.6,189.0
2005,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19652,0.0,31.0,3.0,45.0,0.0,157.7,15.3,229.0
2005,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,922589,0.0,946.0,283.0,1403.0,0.0,102.5,30.7,152.1
2005,23,45.0,Edgar,5,Central,Mostly Rural,51.8,18946,0.0,100.0,13.0,127.0,0.0,527.8,68.6,670.3
2005,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6647,0.0,10.0,1.0,15.0,0.0,150.4,15.0,225.7
2005,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34384,0.0,56.0,5.0,82.0,0.0,162.9,14.5,238.5
2005,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,21139,0.0,66.0,10.0,65.0,0.0,312.2,47.3,307.5
2005,27,53.0,Ford,11,Central,Mostly Urban,41.8,13975,0.0,17.0,7.0,20.0,0.0,121.6,50.1,143.1
2005,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39381,0.0,76.0,25.0,99.0,0.0,193.0,63.5,251.4
2005,29,57.0,Fulton,9,Central,Mostly Rural,60.0,37121,0.0,77.0,0.0,110.0,0.0,207.4,0.0,296.3
2005,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,6069,0.0,20.0,0.0,42.0,0.0,329.5,0.0,692.0
2005,31,61.0,Greene,7,Central,Mostly Rural,70.8,14102,0.0,25.0,0.0,29.0,0.0,177.3,0.0,205.6
2005,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,43443,0.0,59.0,18.0,80.0,0.0,135.8,41.4,184.1
2005,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8277,0.0,19.0,3.0,14.0,0.0,229.6,36.2,169.1
2005,34,67.0,Hancock,9,Central,Mostly Rural,71.0,19036,0.0,28.0,9.0,34.0,0.0,147.1,47.3,178.6
2005,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4617,0.0,10.0,0.0,5.0,0.0,216.6,0.0,108.3
2005,36,71.0,Henderson,9,Central,Mostly Rural,99.7,7780,0.0,12.0,3.0,23.0,0.0,154.2,38.6,295.6
2005,37,73.0,Henry,14,Central,Mostly Rural,50.3,49838,0.0,133.0,37.0,158.0,0.0,266.9,74.2,317.0
2005,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,30331,0.0,57.0,13.0,98.0,0.0,187.9,42.9,323.1
2005,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,59095,0.0,82.0,128.0,126.0,0.0,138.8,216.6,213.2
2005,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9787,0.0,22.0,2.0,34.0,0.0,224.8,20.4,347.4
2005,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,40097,0.0,154.0,74.0,103.0,0.0,384.1,184.6,256.9
2005,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,22181,0.0,75.0,33.0,110.0,0.0,338.1,148.8,495.9
2005,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22244,0.0,17.0,13.0,56.0,0.0,76.4,58.4,251.8
2005,44,87.0,Johnson,1,Southern,Completely Rural,100.0,13486,0.0,37.0,7.0,22.0,0.0,274.4,51.9,163.1
2005,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,475350,0.0,294.0,143.0,205.0,0.0,61.8,30.1,43.1
2005,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,108453,0.0,381.0,56.0,241.0,0.0,351.3,51.6,222.2
2005,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,79054,0.0,96.0,88.0,137.0,0.0,121.4,111.3,173.3
2005,48,95.0,Knox,9,Central,Mostly Urban,24.3,52729,0.0,71.0,0.0,220.0,0.0,134.7,0.0,417.2
2005,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,691815,0.0,835.0,112.0,1087.0,0.0,120.7,16.2,157.1
2005,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,111660,0.0,288.0,82.0,305.0,0.0,257.9,73.4,273.2
2005,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16730,0.0,56.0,18.0,123.0,0.0,334.7,107.6,735.2
2005,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,34863,0.0,92.0,25.0,95.0,0.0,263.9,71.7,272.5
2005,53,105.0,Livingston,11,Central,Mostly Urban,40.8,38236,0.0,149.0,0.0,93.0,0.0,389.7,0.0,243.2
2005,54,107.0,Logan,11,Central,Mostly Urban,39.9,30211,0.0,78.0,14.0,79.0,0.0,258.2,46.3,261.5
2005,55,109.0,McDonough,9,Central,Mostly Urban,29.5,32930,0.0,32.0,17.0,50.0,0.0,97.2,51.6,151.8
2005,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,301741,0.0,212.0,117.0,180.0,0.0,70.3,38.8,59.7
2005,57,113.0,McLean,11,Central,Mostly Urban,16.5,159374,0.0,414.0,40.0,466.0,0.0,259.8,25.1,292.4
2005,58,115.0,Macon,6,Central,Mostly Urban,15.3,109582,0.0,545.0,22.0,367.0,0.0,497.3,20.1,334.9
2005,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,48416,0.0,130.0,6.0,102.0,0.0,268.5,12.4,210.7
2005,60,119.0,Madison,3,Southern,Mostly Urban,13.3,264911,0.0,813.0,85.0,1256.0,0.0,306.9,32.1,474.1
2005,61,121.0,Marion,4,Southern,Mostly Urban,45.1,39688,0.0,185.0,6.0,136.0,0.0,466.1,15.1,342.7
2005,62,123.0,Marshall,10,Central,Completely Rural,100.0,12934,0.0,17.0,3.0,10.0,0.0,131.4,23.2,77.3
2005,63,125.0,Mason,8,Central,Mostly Rural,77.5,15450,0.0,18.0,3.0,20.0,0.0,116.5,19.4,129.4
2005,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15211,0.0,48.0,5.0,66.0,0.0,315.6,32.9,433.9
2005,65,129.0,Menard,8,Central,Mostly Rural,75.7,12394,0.0,14.0,1.0,18.0,0.0,113.0,8.1,145.2
2005,66,131.0,Mercer,14,Central,Mostly Rural,77.8,16554,0.0,14.0,12.0,22.0,0.0,84.6,72.5,132.9
2005,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,31300,0.0,28.0,5.0,41.0,0.0,89.5,16.0,131.0
2005,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,29958,0.0,135.0,19.0,66.0,0.0,450.6,63.4,220.3
2005,69,137.0,Morgan,7,Central,Mostly Urban,36.2,35662,0.0,80.0,22.0,112.0,0.0,224.3,61.7,314.1
2005,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14338,0.0,39.0,0.0,19.0,0.0,272.0,0.0,132.5
2005,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,53935,0.0,42.0,32.0,92.0,0.0,77.9,59.3,170.6
2005,72,143.0,Peoria,10,Central,Mostly Urban,14.6,182105,0.0,355.0,0.0,489.0,0.0,194.9,0.0,268.5
2005,73,145.0,Perry,20,Southern,Mostly Urban,43.6,22569,0.0,41.0,24.0,43.0,0.0,181.7,106.3,190.5
2005,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16495,0.0,20.0,0.0,17.0,0.0,121.2,0.0,103.1
2005,75,149.0,Pike,8,Central,Mostly Rural,72.3,16719,0.0,51.0,5.0,65.0,0.0,305.0,29.9,388.8
2005,76,151.0,Pope,1,Southern,Completely Rural,100.0,4107,0.0,11.0,1.0,21.0,0.0,267.8,24.3,511.3
2005,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,6663,0.0,7.0,5.0,28.0,0.0,105.1,75.0,420.2
2005,78,155.0,Putnam,10,Central,Completely Rural,100.0,5973,0.0,10.0,3.0,6.0,0.0,167.4,50.2,100.5
2005,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,33015,0.0,75.0,13.0,114.0,0.0,227.2,39.4,345.3
2005,80,159.0,Richland,2,Southern,Mostly Urban,43.5,15841,0.0,61.0,7.0,44.0,0.0,385.1,44.2,277.8
2005,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,146451,0.0,246.0,111.0,480.0,0.0,168.0,75.8,327.8
2005,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,258849,0.0,707.0,99.0,926.0,0.0,273.1,38.2,357.7
2005,83,165.0,Saline,1,Southern,Mostly Urban,43.7,25961,0.0,97.0,10.0,70.0,0.0,373.6,38.5,269.6
2005,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,192622,0.0,404.0,77.0,366.0,0.0,209.7,40.0,190.0
2005,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7065,0.0,18.0,3.0,18.0,0.0,254.8,42.5,254.8
2005,86,171.0,Scott,7,Central,Completely Rural,100.0,5333,0.0,12.0,0.0,1.0,0.0,225.0,0.0,18.8
2005,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22033,0.0,75.0,4.0,35.0,0.0,340.4,18.2,158.9
2005,88,175.0,Stark,10,Central,Completely Rural,100.0,6094,0.0,5.0,1.0,11.0,0.0,82.0,16.4,180.5
2005,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,47290,0.0,202.0,1.0,132.0,0.0,427.2,2.1,279.1
2005,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,129176,0.0,206.0,8.0,371.0,0.0,159.5,6.2,287.2
2005,91,181.0,Union,1,Southern,Mostly Rural,65.9,18100,0.0,29.0,4.0,42.0,0.0,160.2,22.1,232.0
2005,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,81696,0.0,241.0,13.0,329.0,0.0,295.0,15.9,402.7
2005,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,12412,0.0,25.0,14.0,56.0,0.0,201.4,112.8,451.2
2005,94,187.0,Warren,9,Central,Mostly Urban,45.5,17704,0.0,14.0,11.0,28.0,0.0,79.1,62.1,158.2
2005,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14820,0.0,21.0,9.0,32.0,0.0,141.7,60.7,215.9
2005,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16640,0.0,34.0,5.0,47.0,0.0,204.3,30.0,282.5
2005,97,193.0,White,2,Southern,Mostly Rural,62.0,14975,0.0,77.0,15.0,49.0,0.0,514.2,100.2,327.2
2005,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,59175,0.0,186.0,19.0,195.0,0.0,314.3,32.1,329.5
2005,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,631397,0.0,883.0,80.0,974.0,0.0,139.8,12.7,154.3
2005,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,63493,0.0,99.0,55.0,129.0,0.0,155.9,86.6,203.2
2005,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,289422,0.0,903.0,172.0,1179.0,0.0,312.0,59.4,407.4
2005,102,203.0,Woodford,11,Central,Mostly Rural,54.9,37025,0.0,60.0,3.0,66.0,0.0,162.1,8.1,178.3
2006,1,1.0,Adams,8,Central,Mostly Urban,32.6,66922,0.0,195.0,0.0,232.0,0.0,291.4,0.0,346.7
2006,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,8410,0.0,27.0,1.0,20.0,0.0,321.0,11.9,237.8
2006,3,5.0,Bond,3,Southern,Mostly Rural,60.7,18143,0.0,28.0,1.0,58.0,0.0,154.3,5.5,319.7
2006,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,51472,0.0,83.0,23.0,108.0,0.0,161.3,44.7,209.8
2006,5,9.0,Brown,8,Central,Mostly Urban,41.1,6601,0.0,5.0,2.0,12.0,0.0,75.7,30.3,181.8
2006,6,11.0,Bureau,13,Central,Mostly Rural,57.4,34914,0.0,46.0,1.0,45.0,0.0,131.8,2.9,128.9
2006,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5121,0.0,3.0,1.0,10.0,0.0,58.6,19.5,195.3
2006,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,15972,0.0,27.0,2.0,18.0,0.0,169.0,12.5,112.7
2006,9,17.0,Cass,8,Central,Mostly Rural,52.1,13529,0.0,39.0,0.0,71.0,0.0,288.3,0.0,524.8
2006,10,19.0,Champaign,6,Central,Mostly Urban,12.7,190599,0.0,766.0,47.0,815.0,0.0,401.9,24.7,427.6
2006,11,21.0,Christian,4,Central,Mostly Urban,43.5,34642,0.0,67.0,4.0,65.0,0.0,193.4,11.5,187.6
2006,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16786,0.0,30.0,4.0,52.0,0.0,178.7,23.8,309.8
2006,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13815,2.0,20.0,1.0,37.0,14.5,144.8,7.2,267.8
2006,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,36202,0.0,50.0,3.0,74.0,0.0,138.1,8.3,204.4
2006,15,29.0,Coles,5,Central,Mostly Urban,24.3,52238,0.0,180.0,27.0,351.0,0.0,344.6,51.7,671.9
2006,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5236986,4.0,16419.0,823.0,11471.0,0.1,313.5,15.7,219.0
2006,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19619,0.0,63.0,8.0,61.0,0.0,321.1,40.8,310.9
2006,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10856,0.0,14.0,4.0,22.0,0.0,129.0,36.8,202.7
2006,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,102752,0.0,134.0,134.0,208.0,0.0,130.4,130.4,202.4
2006,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16419,0.0,27.0,2.0,45.0,0.0,164.4,12.2,274.1
2006,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19580,0.0,21.0,1.0,46.0,0.0,107.3,5.1,234.9
2006,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,922190,0.0,1012.0,283.0,1469.0,0.0,109.7,30.7,159.3
2006,23,45.0,Edgar,5,Central,Mostly Rural,51.8,18900,0.0,50.0,5.0,94.0,0.0,264.6,26.5,497.4
2006,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6520,0.0,6.0,1.0,13.0,0.0,92.0,15.3,199.4
2006,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34315,0.0,60.0,2.0,80.0,0.0,174.9,5.8,233.1
2006,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,21086,0.0,52.0,10.0,89.0,0.0,246.6,47.4,422.1
2006,27,53.0,Ford,11,Central,Mostly Urban,41.8,13957,0.0,17.0,3.0,17.0,0.0,121.8,21.5,121.8
2006,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39309,0.0,60.0,23.0,105.0,0.0,152.6,58.5,267.1
2006,29,57.0,Fulton,9,Central,Mostly Rural,60.0,36984,0.0,64.0,20.0,101.0,0.0,173.0,54.1,273.1
2006,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,6026,0.0,11.0,2.0,9.0,0.0,182.5,33.2,149.4
2006,31,61.0,Greene,7,Central,Mostly Rural,70.8,13862,0.0,15.0,0.0,23.0,0.0,108.2,0.0,165.9
2006,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,45602,0.0,51.0,22.0,76.0,0.0,111.8,48.2,166.7
2006,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8264,0.0,9.0,2.0,10.0,0.0,108.9,24.2,121.0
2006,34,67.0,Hancock,9,Central,Mostly Rural,71.0,18893,0.0,19.0,18.0,31.0,0.0,100.6,95.3,164.1
