year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,total,total_rate
2015,1,1.0,Adams,8,Central,Mostly Urban,32.6,66857,235.0,351.5
2015,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,6761,81.0,1198.0
2015,3,5.0,Bond,3,Southern,Mostly Rural,60.7,16684,21.0,125.9
2015,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,53606,228.0,425.3
2015,5,9.0,Brown,8,Central,Mostly Urban,41.1,6748,5.0,74.1
2015,6,11.0,Bureau,13,Central,Mostly Rural,57.4,33490,168.0,501.6
2015,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,4858,0.0,0.0
2015,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,14640,38.0,259.6
2015,9,17.0,Cass,8,Central,Mostly Rural,52.1,12848,33.0,256.8
2015,10,19.0,Champaign,6,Central,Mostly Urban,12.7,209234,2909.0,1390.3
2015,11,21.0,Christian,4,Central,Mostly Urban,43.5,33457,103.0,307.9
2015,12,23.0,Clark,5,Southern,Mostly Rural,59.5,15869,38.0,239.5
2015,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13402,35.0,261.2
2015,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,37660,5.0,13.3
2015,15,29.0,Coles,5,Central,Mostly Urban,24.3,52160,262.0,502.3
2015,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5247662,62509.0,1191.2
2015,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19258,27.0,140.2
2015,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10860,18.0,165.7
2015,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,104154,913.0,876.6
2015,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16181,32.0,197.8
2015,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19831,54.0,272.3
2015,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,933965,3252.0,348.2
2015,23,45.0,Edgar,5,Central,Mostly Rural,51.8,17603,111.0,630.6
2015,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6509,0.0,0.0
2015,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34209,215.0,628.5
2015,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,22033,106.0,481.1
2015,27,53.0,Ford,11,Central,Mostly Urban,41.8,13526,39.0,288.3
2015,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39390,81.0,205.6
2015,29,57.0,Fulton,9,Central,Mostly Rural,60.0,35707,217.0,607.7
2015,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,5222,11.0,210.6
2015,31,61.0,Greene,7,Central,Mostly Rural,70.8,13344,50.0,374.7
2015,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,50363,90.0,178.7
2015,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8249,2.0,24.2
2015,34,67.0,Hancock,9,Central,Mostly Rural,71.0,18215,22.0,120.8
2015,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4065,23.0,565.8
2015,36,71.0,Henderson,9,Central,Mostly Rural,99.7,6997,0.0,0.0
2015,37,73.0,Henry,14,Central,Mostly Rural,50.3,49644,105.0,211.5
2015,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,28522,127.0,445.3
2015,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,59245,698.0,1178.2
2015,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9628,22.0,228.5
2015,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,38290,425.0,1110.0
2015,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,22223,65.0,292.5
2015,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22077,53.0,240.1
2015,44,87.0,Johnson,1,Southern,Completely Rural,100.0,12780,0.0,0.0
2015,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,529330,2111.0,398.8
2015,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,111758,382.0,341.8
2015,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,122937,605.0,492.1
2015,48,95.0,Knox,9,Central,Mostly Urban,24.3,51374,559.0,1088.1
2015,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,704995,1635.0,231.9
2015,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,111023,396.0,356.7
2015,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16455,79.0,480.1
2015,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,34515,74.0,214.4
2015,53,105.0,Livingston,11,Central,Mostly Urban,40.8,36603,53.0,144.8
2015,54,107.0,Logan,11,Central,Mostly Urban,39.9,29270,194.0,662.8
2015,55,109.0,McDonough,9,Central,Mostly Urban,29.5,31430,176.0,560.0
2015,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,307650,1157.0,376.1
2015,57,113.0,McLean,11,Central,Mostly Urban,16.5,173160,1969.0,1137.1
2015,58,115.0,Macon,6,Central,Mostly Urban,15.3,107363,1775.0,1653.3
2015,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,45875,70.0,152.6
2015,60,119.0,Madison,3,Southern,Mostly Urban,13.3,266069,1362.0,511.9
2015,61,121.0,Marion,4,Southern,Mostly Urban,45.1,38366,58.0,151.2
2015,62,123.0,Marshall,10,Central,Completely Rural,100.0,11919,52.0,436.3
2015,63,125.0,Mason,8,Central,Mostly Rural,77.5,13861,57.0,411.2
2015,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14565,105.0,720.9
2015,65,129.0,Menard,8,Central,Mostly Rural,75.7,12355,17.0,137.6
2015,66,131.0,Mercer,14,Central,Mostly Rural,77.8,15744,33.0,209.6
2015,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,33738,62.0,183.8
2015,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,29186,93.0,318.6
2015,69,137.0,Morgan,7,Central,Mostly Urban,36.2,34665,129.0,372.1
2015,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14740,6.0,40.7
2015,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,51573,83.0,160.9
2015,72,143.0,Peoria,10,Central,Mostly Urban,14.6,186512,2621.0,1405.3
2015,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21516,68.0,316.0
2015,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16349,125.0,764.6
2015,75,149.0,Pike,8,Central,Mostly Rural,72.3,15792,1.0,6.3
2015,76,151.0,Pope,1,Southern,Completely Rural,100.0,4287,0.0,0.0
2015,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,5654,0.0,0.0
2015,78,155.0,Putnam,10,Central,Completely Rural,100.0,5728,19.0,331.7
2015,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,32803,57.0,173.8
2015,80,159.0,Richland,2,Southern,Mostly Urban,43.5,15953,246.0,1542.0
2015,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,146284,1164.0,795.7
2015,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,264805,585.0,220.9
2015,83,165.0,Saline,1,Southern,Mostly Urban,43.7,24491,156.0,637.0
2015,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,198884,4629.0,2327.5
2015,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7149,8.0,111.9
2015,86,171.0,Scott,7,Central,Completely Rural,100.0,5111,6.0,117.4
2015,87,173.0,Shelby,4,Central,Mostly Rural,77.7,21823,19.0,87.1
2015,88,175.0,Stark,10,Central,Completely Rural,100.0,5505,6.0,109.0
2015,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,45668,232.0,508.0
2015,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,134290,1149.0,855.6
2015,91,181.0,Union,1,Southern,Mostly Rural,65.9,17290,62.0,358.6
2015,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,79173,936.0,1182.2
2015,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,11626,0.0,0.0
2015,94,187.0,Warren,9,Central,Mostly Urban,45.5,17466,372.0,2129.9
2015,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14262,3.0,21.0
2015,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16520,38.0,230.0
2015,97,193.0,White,2,Southern,Mostly Rural,62.0,14199,16.0,112.7
2015,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,56914,191.0,335.6
2015,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,686142,3491.0,508.8
2015,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,67440,98.0,145.3
2015,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,287222,3926.0,1366.9
2015,102,203.0,Woodford,11,Central,Mostly Rural,54.9,38939,34.0,87.3
2016,1,1.0,Adams,8,Central,Mostly Urban,32.6,66521,275.0,413.4
2016,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,6457,69.0,1068.6
2016,3,5.0,Bond,3,Southern,Mostly Rural,60.7,16541,31.0,187.4
2016,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,53594,278.0,518.7
2016,5,9.0,Brown,8,Central,Mostly Urban,41.1,6627,5.0,75.4
2016,6,11.0,Bureau,13,Central,Mostly Rural,57.4,33391,112.0,335.4
2016,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,4866,0.0,0.0
2016,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,14593,46.0,315.2
2016,9,17.0,Cass,8,Central,Mostly Rural,52.1,12667,16.0,126.3
2016,10,19.0,Champaign,6,Central,Mostly Urban,12.7,209961,2823.0,1344.5
2016,11,21.0,Christian,4,Central,Mostly Urban,43.5,33214,124.0,373.3
2016,12,23.0,Clark,5,Southern,Mostly Rural,59.5,15860,37.0,233.3
2016,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13315,54.0,405.6
2016,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,37592,28.0,74.5
2016,15,29.0,Coles,5,Central,Mostly Urban,24.3,51767,216.0,417.3
2016,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5228455,74262.0,1420.3
2016,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19136,67.0,350.1
2016,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10868,26.0,239.2
2016,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,103984,967.0,930.0
2016,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16133,20.0,124.0
2016,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19720,38.0,192.7
2016,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,931680,3606.0,387.0
2016,23,45.0,Edgar,5,Central,Mostly Rural,51.8,17518,93.0,530.9
2016,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6535,0.0,0.0
2016,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34186,180.0,526.5
2016,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,21566,43.0,199.4
2016,27,53.0,Ford,11,Central,Mostly Urban,41.8,13346,98.0,734.3
2016,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39093,119.0,304.4
2016,29,57.0,Fulton,9,Central,Mostly Rural,60.0,35455,118.0,332.8
2016,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,5157,9.0,174.5
2016,31,61.0,Greene,7,Central,Mostly Rural,70.8,13119,33.0,251.5
2016,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,50306,83.0,165.0
2016,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8186,0.0,0.0
2016,34,67.0,Hancock,9,Central,Mostly Rural,71.0,18203,19.0,104.4
2016,35,69.0,Hardin,2,Southern,Completely Rural,100.0,3988,4.0,100.3
2016,36,71.0,Henderson,9,Central,Mostly Rural,99.7,6886,0.0,0.0
2016,37,73.0,Henry,14,Central,Mostly Rural,50.3,49511,67.0,135.3
2016,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,28168,113.0,401.2
2016,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,58776,618.0,1051.4
2016,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9576,16.0,167.1
2016,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,38247,413.0,1079.8
2016,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,21906,75.0,342.4
2016,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,21842,45.0,206.0
2016,44,87.0,Johnson,1,Southern,Completely Rural,100.0,12457,0.0,0.0
2016,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,531463,1792.0,337.2
2016,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,111074,205.0,184.6
2016,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,124592,844.0,677.4
2016,48,95.0,Knox,9,Central,Mostly Urban,24.3,50938,404.0,793.1
2016,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,704644,1740.0,246.9
2016,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,110203,481.0,436.5
2016,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16167,54.0,334.0
2016,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,34482,63.0,182.7
2016,53,105.0,Livingston,11,Central,Mostly Urban,40.8,36100,67.0,185.6
2016,54,107.0,Logan,11,Central,Mostly Urban,39.9,29153,179.0,614.0
2016,55,109.0,McDonough,9,Central,Mostly Urban,29.5,30875,138.0,447.0
2016,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,307296,1306.0,425.0
2016,57,113.0,McLean,11,Central,Mostly Urban,16.5,173140,1776.0,1025.8
2016,58,115.0,Macon,6,Central,Mostly Urban,15.3,106430,1830.0,1719.4
2016,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,45689,99.0,216.7
2016,60,119.0,Madison,3,Southern,Mostly Urban,13.3,265733,1586.0,596.8
2016,61,121.0,Marion,4,Southern,Mostly Urban,45.1,38055,178.0,467.7
2016,62,123.0,Marshall,10,Central,Completely Rural,100.0,11875,55.0,463.2
2016,63,125.0,Mason,8,Central,Mostly Rural,77.5,13673,45.0,329.1
2016,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14439,128.0,886.5
2016,65,129.0,Menard,8,Central,Mostly Rural,75.7,12399,21.0,169.4
2016,66,131.0,Mercer,14,Central,Mostly Rural,77.8,15599,0.0,0.0
2016,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,33908,46.0,135.7
2016,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,29056,96.0,330.4
2016,69,137.0,Morgan,7,Central,Mostly Urban,36.2,34616,133.0,384.2
2016,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14603,7.0,47.9
2016,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,51162,95.0,185.7
2016,72,143.0,Peoria,10,Central,Mostly Urban,14.6,185073,3014.0,1628.5
2016,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21391,75.0,350.6
2016,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16526,130.0,786.6
2016,75,149.0,Pike,8,Central,Mostly Rural,72.3,15738,38.0,241.5
2016,76,151.0,Pope,1,Southern,Completely Rural,100.0,4179,0.0,0.0
2016,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,5602,0.0,0.0
2016,78,155.0,Putnam,10,Central,Completely Rural,100.0,5714,27.0,472.5
2016,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,32416,37.0,114.1
2016,80,159.0,Richland,2,Southern,Mostly Urban,43.5,15822,276.0,1744.4
2016,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,145230,1070.0,736.8
2016,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,263102,450.0,171.0
2016,83,165.0,Saline,1,Southern,Mostly Urban,43.7,24230,98.0,404.5
2016,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,198004,4384.0,2214.1
2016,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7029,12.0,170.7
2016,86,171.0,Scott,7,Central,Completely Rural,100.0,5048,4.0,79.2
2016,87,173.0,Shelby,4,Central,Mostly Rural,77.7,21738,3.0,13.8
2016,88,175.0,Stark,10,Central,Completely Rural,100.0,5509,11.0,199.7
2016,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,45497,208.0,457.2
2016,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,133887,1198.0,894.8
2016,91,181.0,Union,1,Southern,Mostly Rural,65.9,17112,65.0,379.9
2016,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,78494,771.0,982.2
2016,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,11542,11.0,95.3
2016,94,187.0,Warren,9,Central,Mostly Urban,45.5,17303,361.0,2086.3
2016,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14178,7.0,49.4
2016,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16549,63.0,380.7
2016,97,193.0,White,2,Southern,Mostly Rural,62.0,14070,21.0,149.3
2016,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,56472,150.0,265.6
2016,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,688648,4720.0,685.4
2016,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,67480,105.0,155.6
2016,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,286054,3842.0,1343.1
2016,102,203.0,Woodford,11,Central,Mostly Rural,54.9,38925,39.0,100.2
2017,1,1.0,Adams,8,Central,Mostly Urban,32.6,66094,337.0,509.9
2017,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,6302,18.0,285.6
2017,3,5.0,Bond,3,Southern,Mostly Rural,60.7,16635,36.0,216.4
2017,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,53512,295.0,551.3
2017,5,9.0,Brown,8,Central,Mostly Urban,41.1,6611,2.0,30.3
2017,6,11.0,Bureau,13,Central,Mostly Rural,57.4,33168,129.0,388.9
2017,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,4841,0.0,0.0
2017,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,14481,14.0,96.7
2017,9,17.0,Cass,8,Central,Mostly Rural,52.1,12461,32.0,256.8
2017,10,19.0,Champaign,6,Central,Mostly Urban,12.7,210104,3314.0,1577.3
2017,11,21.0,Christian,4,Central,Mostly Urban,43.5,33011,79.0,239.3
2017,12,23.0,Clark,5,Southern,Mostly Rural,59.5,15809,29.0,183.4
2017,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13272,51.0,384.3
2017,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,37607,16.0,42.5
2017,15,29.0,Coles,5,Central,Mostly Urban,24.3,51348,239.0,465.5
2017,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5204502,69308.0,1331.7
2017,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,18955,64.0,337.6
2017,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10864,29.0,266.9
2017,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,104151,1001.0,961.1
2017,20,39.0,De Witt,6,Central,Mostly Urban,48.8,15909,18.0,113.1
2017,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19639,44.0,224.0
2017,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,930662,3777.0,405.8
2017,23,45.0,Edgar,5,Central,Mostly Rural,51.8,17411,82.0,471.0
2017,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6471,0.0,0.0
2017,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34147,222.0,650.1
2017,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,21535,21.0,97.5
2017,27,53.0,Ford,11,Central,Mostly Urban,41.8,13317,49.0,368.0
2017,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39004,80.0,205.1
2017,29,57.0,Fulton,9,Central,Mostly Rural,60.0,35095,113.0,322.0
2017,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,5069,6.0,118.4
2017,31,61.0,Greene,7,Central,Mostly Rural,70.8,13168,23.0,174.7
2017,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,50613,59.0,116.6
2017,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8195,0.0,0.0
2017,34,67.0,Hancock,9,Central,Mostly Rural,71.0,17973,24.0,133.5
2017,35,69.0,Hardin,2,Southern,Completely Rural,100.0,3935,1.0,25.4
2017,36,71.0,Henderson,9,Central,Mostly Rural,99.7,6819,0.0,0.0
2017,37,73.0,Henry,14,Central,Mostly Rural,50.3,49246,68.0,138.1
2017,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,27830,85.0,305.4
2017,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,57958,600.0,1035.2
2017,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9540,23.0,241.1
2017,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,38111,453.0,1188.6
2017,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,21901,97.0,442.9
2017,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,21549,44.0,204.2
2017,44,87.0,Johnson,1,Southern,Completely Rural,100.0,12425,0.0,0.0
2017,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,533156,1677.0,314.5
2017,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,110544,217.0,196.3
2017,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,126272,844.0,668.4
2017,48,95.0,Knox,9,Central,Mostly Urban,24.3,50628,368.0,726.9
2017,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,703006,1281.0,182.2
2017,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,109681,523.0,476.8
2017,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16000,31.0,193.8
2017,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,34511,117.0,339.0
2017,53,105.0,Livingston,11,Central,Mostly Urban,40.8,36115,63.0,174.4
2017,54,107.0,Logan,11,Central,Mostly Urban,39.9,29015,163.0,561.8
2017,55,109.0,McDonough,9,Central,Mostly Urban,29.5,30323,154.0,507.9
2017,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,308013,1274.0,413.6
2017,57,113.0,McLean,11,Central,Mostly Urban,16.5,172845,1938.0,1121.2
2017,58,115.0,Macon,6,Central,Mostly Urban,15.3,105533,1690.0,1601.4
2017,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,45515,138.0,303.2
2017,60,119.0,Madison,3,Southern,Mostly Urban,13.3,265471,1464.0,551.5
2017,61,121.0,Marion,4,Southern,Mostly Urban,45.1,37821,142.0,375.5
2017,62,123.0,Marshall,10,Central,Completely Rural,100.0,11685,33.0,282.4
2017,63,125.0,Mason,8,Central,Mostly Rural,77.5,13688,60.0,438.3
2017,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14312,101.0,705.7
2017,65,129.0,Menard,8,Central,Mostly Rural,75.7,12286,20.0,162.8
2017,66,131.0,Mercer,14,Central,Mostly Rural,77.8,15623,0.0,0.0
2017,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,34159,63.0,184.4
2017,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,28755,105.0,365.2
2017,69,137.0,Morgan,7,Central,Mostly Urban,36.2,34199,127.0,371.4
2017,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14703,11.0,74.8
2017,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,51032,70.0,137.2
2017,72,143.0,Peoria,10,Central,Mostly Urban,14.6,182578,2652.0,1452.5
2017,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21297,69.0,324.0
2017,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16456,94.0,571.2
2017,75,149.0,Pike,8,Central,Mostly Rural,72.3,15672,1.0,6.4
2017,76,151.0,Pope,1,Southern,Completely Rural,100.0,4194,0.0,0.0
2017,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,5541,0.0,0.0
2017,78,155.0,Putnam,10,Central,Completely Rural,100.0,5718,17.0,297.3
2017,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,32264,17.0,52.7
2017,80,159.0,Richland,2,Southern,Mostly Urban,43.5,15848,253.0,1596.4
2017,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,144293,1188.0,823.3
2017,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,262426,595.0,226.7
2017,83,165.0,Saline,1,Southern,Mostly Urban,43.7,24035,45.0,187.2
2017,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,196889,4409.0,2239.3
2017,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,6976,12.0,172.0
2017,86,171.0,Scott,7,Central,Completely Rural,100.0,4978,5.0,100.4
2017,87,173.0,Shelby,4,Central,Mostly Rural,77.7,21752,2.0,9.2
2017,88,175.0,Stark,10,Central,Completely Rural,100.0,5457,10.0,183.3
2017,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,44981,739.0,1642.9
2017,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,133391,1169.0,876.4
2017,91,181.0,Union,1,Southern,Mostly Rural,65.9,16985,72.0,423.9
2017,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,77776,863.0,1109.6
2017,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,11550,10.0,86.6
2017,94,187.0,Warren,9,Central,Mostly Urban,45.5,17170,406.0,2364.6
2017,95,189.0,Washington,20,Southern,Mostly Rural,73.6,13951,15.0,107.5
2017,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16442,50.0,304.1
2017,97,193.0,White,2,Southern,Mostly Rural,62.0,13925,6.0,43.1
2017,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,55947,141.0,252.0
2017,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,691017,5173.0,748.6
2017,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,67107,110.0,163.9
2017,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,284740,3540.0,1243.2
2017,102,203.0,Woodford,11,Central,Mostly Rural,54.9,38699,56.0,144.7
2018,1,1.0,Adams,8,Central,Mostly Urban,32.6,65691,365.0,555.6
2018,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,6060,11.0,181.5
2018,3,5.0,Bond,3,Southern,Mostly Rural,60.7,16630,17.0,102.2
2018,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,53577,275.0,513.3
2018,5,9.0,Brown,8,Central,Mostly Urban,41.1,6556,1.0,15.3
2018,6,11.0,Bureau,13,Central,Mostly Rural,57.4,32993,220.0,666.8
2018,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,4802,0.0,0.0
2018,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,14312,7.0,48.9
2018,9,17.0,Cass,8,Central,Mostly Rural,52.1,12260,26.0,212.1
2018,10,19.0,Champaign,6,Central,Mostly Urban,12.7,209983,3003.0,1430.1
2018,11,21.0,Christian,4,Central,Mostly Urban,43.5,32661,49.0,150.0
2018,12,23.0,Clark,5,Southern,Mostly Rural,59.5,15596,44.0,282.1
2018,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13253,48.0,362.2
2018,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,37639,19.0,50.5
2018,15,29.0,Coles,5,Central,Mostly Urban,24.3,50885,201.0,395.0
2018,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5180493,62623.0,1208.8
2018,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,18807,32.0,170.1
