year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,reported_case,reported_case_rate
2012,9,17.0,Cass,8,Central,Mostly Rural,52.1,2898,12.0,414.1
2012,10,19.0,Champaign,6,Central,Mostly Urban,12.7,31046,126.0,405.8
2012,11,21.0,Christian,4,Central,Mostly Urban,43.5,8271,62.0,749.6
2012,12,23.0,Clark,5,Southern,Mostly Rural,59.5,3939,21.0,533.1
2012,13,25.0,Clay,4,Southern,Mostly Rural,64.7,3418,47.0,1375.1
2012,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,7785,27.0,346.8
2012,15,29.0,Coles,5,Central,Mostly Urban,24.3,10560,65.0,615.5
2012,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,929068,4144.0,446.0
2012,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,4611,25.0,542.2
2012,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2606,17.0,652.3
2012,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,15637,86.0,550.0
2012,20,39.0,De Witt,6,Central,Mostly Urban,48.8,3891,16.0,411.2
2012,21,41.0,Douglas,6,Central,Mostly Rural,61.6,4397,20.0,454.9
2012,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,170453,434.0,254.6
2012,23,45.0,Edgar,5,Central,Mostly Rural,51.8,4748,25.0,526.5
2012,24,47.0,Edwards,2,Southern,Completely Rural,100.0,1698,14.0,824.5
2012,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,7356,51.0,693.3
2012,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,4929,32.0,649.2
2012,27,53.0,Ford,11,Central,Mostly Urban,41.8,3380,2.0,59.2
2012,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,10042,152.0,1513.6
2012,29,57.0,Fulton,9,Central,Mostly Rural,60.0,9149,83.0,907.2
2012,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1552,14.0,902.1
2012,31,61.0,Greene,7,Central,Mostly Rural,70.8,3229,25.0,774.2
2012,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,8584,29.0,337.8
2012,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,2244,18.0,802.1
2012,34,67.0,Hancock,9,Central,Mostly Rural,71.0,5206,22.0,422.6
2012,35,69.0,Hardin,2,Southern,Completely Rural,100.0,1303,9.0,690.7
2012,36,71.0,Henderson,9,Central,Mostly Rural,99.7,2103,9.0,428.0
2012,37,73.0,Henry,14,Central,Mostly Rural,50.3,12316,50.0,406.0
2012,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,7573,28.0,369.7
2012,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,10444,133.0,1273.5
2012,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2358,15.0,636.1
2012,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,9105,76.0,834.7
2012,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,5139,43.0,836.7
2012,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,7053,14.0,198.5
2012,44,87.0,Johnson,1,Southern,Completely Rural,100.0,3201,29.0,906.0
2012,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,81764,277.0,338.8
2012,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,22384,127.0,567.4
2012,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,14423,46.0,318.9
2012,48,95.0,Knox,9,Central,Mostly Urban,24.3,13473,85.0,630.9
2012,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,117754,231.0,196.2
2012,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,25840,121.0,468.3
2012,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,3690,23.0,623.3
2012,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,8266,48.0,580.7
2012,53,105.0,Livingston,11,Central,Mostly Urban,40.8,8536,31.0,363.2
2012,54,107.0,Logan,11,Central,Mostly Urban,39.9,6657,31.0,465.7
2012,55,109.0,McDonough,9,Central,Mostly Urban,29.5,6595,38.0,576.2
2012,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,51362,170.0,331.0
2012,57,113.0,McLean,11,Central,Mostly Urban,16.5,26869,197.0,733.2
2012,58,115.0,Macon,6,Central,Mostly Urban,15.3,26069,123.0,471.8
2012,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,11448,86.0,751.2
2012,60,119.0,Madison,3,Southern,Mostly Urban,13.3,55799,238.0,426.5
2012,61,121.0,Marion,4,Southern,Mostly Urban,45.1,9467,88.0,929.5
2012,62,123.0,Marshall,10,Central,Completely Rural,100.0,3396,10.0,294.5
2012,63,125.0,Mason,8,Central,Mostly Rural,77.5,3887,27.0,694.6
2012,64,127.0,Massac,1,Southern,Mostly Rural,50.5,3791,35.0,923.2
2012,65,129.0,Menard,8,Central,Mostly Rural,75.7,3006,11.0,365.9
2012,66,131.0,Mercer,14,Central,Mostly Rural,77.8,4257,12.0,281.9
2012,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,6828,13.0,190.4
2012,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,7129,26.0,364.7
2012,69,137.0,Morgan,7,Central,Mostly Urban,36.2,8379,51.0,608.7
2012,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,3499,12.0,343.0
2012,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,11736,37.0,315.3
2012,72,143.0,Peoria,10,Central,Mostly Urban,14.6,38170,371.0,972.0
2012,73,145.0,Perry,20,Southern,Mostly Urban,43.6,4933,50.0,1013.6
2012,74,147.0,Piatt,6,Central,Mostly Rural,67.7,3910,12.0,306.9
2012,75,149.0,Pike,8,Central,Mostly Rural,72.3,4176,17.0,407.1
2012,76,151.0,Pope,1,Southern,Completely Rural,100.0,1364,11.0,806.5
2012,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1549,14.0,903.8
2012,78,155.0,Putnam,10,Central,Completely Rural,100.0,1601,6.0,374.8
2012,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,7533,39.0,517.7
2012,80,159.0,Richland,2,Southern,Mostly Urban,43.5,4097,56.0,1366.9
2012,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,34205,230.0,672.4
2012,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,50140,300.0,598.3
2012,83,165.0,Saline,1,Southern,Mostly Urban,43.7,6278,110.0,1752.2
2012,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,41867,290.0,692.7
2012,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1897,4.0,210.9
2012,86,171.0,Scott,7,Central,Completely Rural,100.0,1292,3.0,232.2
2012,87,173.0,Shelby,4,Central,Mostly Rural,77.7,5906,21.0,355.6
2012,88,175.0,Stark,10,Central,Completely Rural,100.0,1585,6.0,378.5
2012,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,12322,68.0,551.9
2012,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,30383,192.0,631.9
2012,91,181.0,Union,1,Southern,Mostly Rural,65.9,4526,38.0,839.6
2012,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,18758,345.0,1839.2
2012,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,2920,13.0,445.2
2012,94,187.0,Warren,9,Central,Mostly Urban,45.5,4213,14.0,332.3
2012,95,189.0,Washington,20,Southern,Mostly Rural,73.6,3503,14.0,399.7
2012,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,4390,23.0,523.9
2012,97,193.0,White,2,Southern,Mostly Rural,62.0,4006,25.0,624.1
2012,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,14285,88.0,616.0
2012,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,103112,326.0,316.2
2012,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,15556,243.0,1562.1
2012,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,60558,437.0,721.6
2012,102,203.0,Woodford,11,Central,Mostly Rural,54.9,8364,36.0,430.4
2013,1,1.0,Adams,8,Central,Mostly Urban,32.6,16428,100.0,608.7
2013,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1903,26.0,1366.3
2013,3,5.0,Bond,3,Southern,Mostly Rural,60.7,3970,25.0,629.7
2013,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,10141,39.0,384.6
2013,5,9.0,Brown,8,Central,Mostly Urban,41.1,1200,5.0,416.7
2013,6,11.0,Bureau,13,Central,Mostly Rural,57.4,9001,53.0,588.8
2013,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,1427,2.0,140.2
2013,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,4618,19.0,411.4
2013,9,17.0,Cass,8,Central,Mostly Rural,52.1,2916,7.0,240.1
2013,10,19.0,Champaign,6,Central,Mostly Urban,12.7,32259,120.0,372.0
2013,11,21.0,Christian,4,Central,Mostly Urban,43.5,8378,53.0,632.6
2013,12,23.0,Clark,5,Southern,Mostly Rural,59.5,3977,28.0,704.0
2013,13,25.0,Clay,4,Southern,Mostly Rural,64.7,3459,38.0,1098.6
2013,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,7966,18.0,226.0
2013,15,29.0,Coles,5,Central,Mostly Urban,24.3,10800,86.0,796.3
2013,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,952237,4168.0,437.7
2013,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,4679,27.0,577.0
2013,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2633,17.0,645.7
2013,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,16161,98.0,606.4
2013,20,39.0,De Witt,6,Central,Mostly Urban,48.8,3948,16.0,405.3
2013,21,41.0,Douglas,6,Central,Mostly Rural,61.6,4459,17.0,381.3
2013,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,176553,402.0,227.7
2013,23,45.0,Edgar,5,Central,Mostly Rural,51.8,4787,23.0,480.5
2013,24,47.0,Edwards,2,Southern,Completely Rural,100.0,1694,21.0,1239.7
2013,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,7513,33.0,439.2
2013,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,5055,35.0,692.4
2013,27,53.0,Ford,11,Central,Mostly Urban,41.8,3375,13.0,385.2
2013,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,10133,166.0,1638.2
2013,29,57.0,Fulton,9,Central,Mostly Rural,60.0,9209,46.0,499.5
2013,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1549,10.0,645.6
2013,31,61.0,Greene,7,Central,Mostly Rural,70.8,3318,32.0,964.4
2013,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,8821,56.0,634.8
2013,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,2237,9.0,402.3
2013,34,67.0,Hancock,9,Central,Mostly Rural,71.0,5248,23.0,438.3
2013,35,69.0,Hardin,2,Southern,Completely Rural,100.0,1334,9.0,674.7
2013,36,71.0,Henderson,9,Central,Mostly Rural,99.7,2135,7.0,327.9
2013,37,73.0,Henry,14,Central,Mostly Rural,50.3,12544,61.0,486.3
2013,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,7611,27.0,354.7
2013,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,10757,120.0,1115.6
2013,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2375,10.0,421.1
2013,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,9179,76.0,828.0
2013,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,5218,37.0,709.1
2013,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,7191,9.0,125.2
2013,44,87.0,Johnson,1,Southern,Completely Rural,100.0,3257,25.0,767.6
2013,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,85253,283.0,332.0
2013,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,22838,133.0,582.4
2013,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,15100,44.0,291.4
2013,48,95.0,Knox,9,Central,Mostly Urban,24.3,13613,106.0,778.7
2013,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,122390,246.0,201.0
2013,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,26233,116.0,442.2
2013,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,3690,31.0,840.1
2013,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,8391,57.0,679.3
2013,53,105.0,Livingston,11,Central,Mostly Urban,40.8,8605,33.0,383.5
2013,54,107.0,Logan,11,Central,Mostly Urban,39.9,6741,24.0,356.0
2013,55,109.0,McDonough,9,Central,Mostly Urban,29.5,6673,34.0,509.5
2013,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,53639,151.0,281.5
2013,57,113.0,McLean,11,Central,Mostly Urban,16.5,27736,199.0,717.5
2013,58,115.0,Macon,6,Central,Mostly Urban,15.3,26479,124.0,468.3
2013,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,11581,90.0,777.1
2013,60,119.0,Madison,3,Southern,Mostly Urban,13.3,56999,279.0,489.5
2013,61,121.0,Marion,4,Southern,Mostly Urban,45.1,9544,102.0,1068.7
2013,62,123.0,Marshall,10,Central,Completely Rural,100.0,3459,9.0,260.2
2013,63,125.0,Mason,8,Central,Mostly Rural,77.5,3904,6.0,153.7
2013,64,127.0,Massac,1,Southern,Mostly Rural,50.5,3785,38.0,1004.0
2013,65,129.0,Menard,8,Central,Mostly Rural,75.7,3059,7.0,228.8
2013,66,131.0,Mercer,14,Central,Mostly Rural,77.8,4333,17.0,392.3
2013,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,7078,13.0,183.7
2013,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,7236,32.0,442.2
2013,69,137.0,Morgan,7,Central,Mostly Urban,36.2,8458,55.0,650.3
2013,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,3535,17.0,480.9
2013,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,11951,59.0,493.7
2013,72,143.0,Peoria,10,Central,Mostly Urban,14.6,38897,350.0,899.8
2013,73,145.0,Perry,20,Southern,Mostly Urban,43.6,4995,50.0,1001.0
2013,74,147.0,Piatt,6,Central,Mostly Rural,67.7,3963,11.0,277.6
2013,75,149.0,Pike,8,Central,Mostly Rural,72.3,4244,21.0,494.8
2013,76,151.0,Pope,1,Southern,Completely Rural,100.0,1390,8.0,575.5
2013,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1572,6.0,381.7
2013,78,155.0,Putnam,10,Central,Completely Rural,100.0,1639,2.0,122.0
2013,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,7649,30.0,392.2
2013,80,159.0,Richland,2,Southern,Mostly Urban,43.5,4139,63.0,1522.1
2013,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,34734,246.0,708.2
2013,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,51364,313.0,609.4
2013,83,165.0,Saline,1,Southern,Mostly Urban,43.7,6315,116.0,1836.9
2013,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,43059,245.0,569.0
2013,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1924,8.0,415.8
2013,86,171.0,Scott,7,Central,Completely Rural,100.0,1300,1.0,76.9
2013,87,173.0,Shelby,4,Central,Mostly Rural,77.7,5997,29.0,483.6
2013,88,175.0,Stark,10,Central,Completely Rural,100.0,1585,5.0,315.5
2013,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,12502,45.0,359.9
2013,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,30980,196.0,632.7
2013,91,181.0,Union,1,Southern,Mostly Rural,65.9,4594,37.0,805.4
2013,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,19002,332.0,1747.2
2013,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,2988,15.0,502.0
2013,94,187.0,Warren,9,Central,Mostly Urban,45.5,4281,16.0,373.7
2013,95,189.0,Washington,20,Southern,Mostly Rural,73.6,3550,16.0,450.7
2013,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,4432,37.0,834.8
2013,97,193.0,White,2,Southern,Mostly Rural,62.0,3983,35.0,878.7
2013,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,14494,79.0,545.1
2013,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,107381,327.0,304.5
2013,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,15824,191.0,1207.0
2013,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,62009,420.0,677.3
2013,102,203.0,Woodford,11,Central,Mostly Rural,54.9,8596,21.0,244.3
2014,1,1.0,Adams,8,Central,Mostly Urban,32.6,16749,89.0,531.4
2014,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1905,20.0,1049.9
2014,3,5.0,Bond,3,Southern,Mostly Rural,60.7,4016,19.0,473.1
2014,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,10462,33.0,315.4
2014,5,9.0,Brown,8,Central,Mostly Urban,41.1,1220,1.0,82.0
2014,6,11.0,Bureau,13,Central,Mostly Rural,57.4,9145,26.0,284.3
2014,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,1436,4.0,278.6
2014,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,4686,11.0,234.7
2014,9,17.0,Cass,8,Central,Mostly Rural,52.1,2913,8.0,274.6
2014,10,19.0,Champaign,6,Central,Mostly Urban,12.7,33423,102.0,305.2
2014,11,21.0,Christian,4,Central,Mostly Urban,43.5,8445,53.0,627.6
2014,12,23.0,Clark,5,Southern,Mostly Rural,59.5,4011,17.0,423.8
2014,13,25.0,Clay,4,Southern,Mostly Rural,64.7,3500,32.0,914.3
2014,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,8188,27.0,329.8
2014,15,29.0,Coles,5,Central,Mostly Urban,24.3,11064,86.0,777.3
2014,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,976849,4320.0,442.2
2014,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,4729,34.0,719.0
2014,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2696,11.0,408.0
2014,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,16625,118.0,709.8
2014,20,39.0,De Witt,6,Central,Mostly Urban,48.8,3970,20.0,503.8
2014,21,41.0,Douglas,6,Central,Mostly Rural,61.6,4521,15.0,331.8
2014,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,182500,409.0,224.1
2014,23,45.0,Edgar,5,Central,Mostly Rural,51.8,4874,28.0,574.5
2014,24,47.0,Edwards,2,Southern,Completely Rural,100.0,1729,15.0,867.6
2014,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,7639,58.0,759.3
2014,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,5110,35.0,684.9
2014,27,53.0,Ford,11,Central,Mostly Urban,41.8,3370,19.0,563.8
2014,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,10238,158.0,1543.3
2014,29,57.0,Fulton,9,Central,Mostly Rural,60.0,9281,60.0,646.5
2014,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1540,12.0,779.2
2014,31,61.0,Greene,7,Central,Mostly Rural,70.8,3380,23.0,680.5
2014,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,9084,38.0,418.3
2014,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,2256,14.0,620.6
2014,34,67.0,Hancock,9,Central,Mostly Rural,71.0,5307,16.0,301.5
2014,35,69.0,Hardin,2,Southern,Completely Rural,100.0,1339,6.0,448.1
2014,36,71.0,Henderson,9,Central,Mostly Rural,99.7,2190,9.0,411.0
2014,37,73.0,Henry,14,Central,Mostly Rural,50.3,12793,81.0,633.2
2014,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,7725,17.0,220.1
2014,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,11065,118.0,1066.4
2014,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2394,12.0,501.3
2014,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,9282,73.0,786.5
2014,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,5331,35.0,656.5
2014,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,7335,13.0,177.2
2014,44,87.0,Johnson,1,Southern,Completely Rural,100.0,3294,24.0,728.6
2014,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,89016,275.0,308.9
2014,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,23347,135.0,578.2
2014,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,15753,51.0,323.7
2014,48,95.0,Knox,9,Central,Mostly Urban,24.3,13817,86.0,622.4
2014,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,126645,265.0,209.2
2014,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,26652,130.0,487.8
2014,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,3738,29.0,775.8
2014,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,8538,64.0,749.6
2014,53,105.0,Livingston,11,Central,Mostly Urban,40.8,8741,31.0,354.7
2014,54,107.0,Logan,11,Central,Mostly Urban,39.9,6844,29.0,423.7
2014,55,109.0,McDonough,9,Central,Mostly Urban,29.5,6821,24.0,351.9
2014,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,55741,161.0,288.8
2014,57,113.0,McLean,11,Central,Mostly Urban,16.5,28629,167.0,583.3
2014,58,115.0,Macon,6,Central,Mostly Urban,15.3,26845,100.0,372.5
2014,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,11737,89.0,758.3
2014,60,119.0,Madison,3,Southern,Mostly Urban,13.3,58287,299.0,513.0
2014,61,121.0,Marion,4,Southern,Mostly Urban,45.1,9689,84.0,867.0
2014,62,123.0,Marshall,10,Central,Completely Rural,100.0,3515,12.0,341.4
2014,63,125.0,Mason,8,Central,Mostly Rural,77.5,3954,13.0,328.8
2014,64,127.0,Massac,1,Southern,Mostly Rural,50.5,3836,25.0,651.7
2014,65,129.0,Menard,8,Central,Mostly Rural,75.7,3091,8.0,258.8
2014,66,131.0,Mercer,14,Central,Mostly Rural,77.8,4371,31.0,709.2
2014,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,7388,13.0,176.0
2014,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,7354,26.0,353.5
2014,69,137.0,Morgan,7,Central,Mostly Urban,36.2,8620,35.0,406.0
2014,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,3596,11.0,305.9
2014,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,12119,54.0,445.6
2014,72,143.0,Peoria,10,Central,Mostly Urban,14.6,39727,317.0,797.9
2014,73,145.0,Perry,20,Southern,Mostly Urban,43.6,5098,61.0,1196.5
2014,74,147.0,Piatt,6,Central,Mostly Rural,67.7,4061,13.0,320.1
2014,75,149.0,Pike,8,Central,Mostly Rural,72.3,4273,16.0,374.4
2014,76,151.0,Pope,1,Southern,Completely Rural,100.0,1432,8.0,558.7
2014,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1597,6.0,375.7
2014,78,155.0,Putnam,10,Central,Completely Rural,100.0,1685,3.0,178.0
2014,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,7841,41.0,522.9
2014,80,159.0,Richland,2,Southern,Mostly Urban,43.5,4175,66.0,1580.8
2014,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,35366,251.0,709.7
2014,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,52713,294.0,557.7
2014,83,165.0,Saline,1,Southern,Mostly Urban,43.7,6317,99.0,1567.2
2014,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,44220,234.0,529.2
2014,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1989,7.0,351.9
2014,86,171.0,Scott,7,Central,Completely Rural,100.0,1294,3.0,231.8
2014,87,173.0,Shelby,4,Central,Mostly Rural,77.7,6095,21.0,344.5
2014,88,175.0,Stark,10,Central,Completely Rural,100.0,1591,2.0,125.7
2014,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,12704,55.0,432.9
2014,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,31426,169.0,537.8
2014,91,181.0,Union,1,Southern,Mostly Rural,65.9,4624,28.0,605.5
2014,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,19219,308.0,1602.6
2014,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,3028,17.0,561.4
2014,94,187.0,Warren,9,Central,Mostly Urban,45.5,4343,14.0,322.4
2014,95,189.0,Washington,20,Southern,Mostly Rural,73.6,3600,6.0,166.7
2014,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,4435,34.0,766.6
2014,97,193.0,White,2,Southern,Mostly Rural,62.0,3976,32.0,804.8
2014,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,14721,101.0,686.1
2014,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,111785,331.0,296.1
2014,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,16034,196.0,1222.4
2014,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,63355,404.0,637.7
2014,102,203.0,Woodford,11,Central,Mostly Rural,54.9,8837,25.0,282.9
2015,1,1.0,Adams,8,Central,Mostly Urban,32.6,17063,84.0,492.3
2015,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1875,26.0,1386.7
2015,3,5.0,Bond,3,Southern,Mostly Rural,60.7,4052,24.0,592.3
2015,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,10733,27.0,251.6
2015,5,9.0,Brown,8,Central,Mostly Urban,41.1,1226,2.0,163.1
2015,6,11.0,Bureau,13,Central,Mostly Rural,57.4,9271,38.0,409.9
2015,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,1459,2.0,137.1
2015,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,4712,17.0,360.8
2015,9,17.0,Cass,8,Central,Mostly Rural,52.1,2925,6.0,205.1
2015,10,19.0,Champaign,6,Central,Mostly Urban,12.7,34504,118.0,342.0
2015,11,21.0,Christian,4,Central,Mostly Urban,43.5,8606,35.0,406.7
2015,12,23.0,Clark,5,Southern,Mostly Rural,59.5,4038,10.0,247.6
2015,13,25.0,Clay,4,Southern,Mostly Rural,64.7,3564,30.0,841.8
2015,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,8380,30.0,358.0
2015,15,29.0,Coles,5,Central,Mostly Urban,24.3,11288,88.0,779.6
2015,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,1000836,4223.0,421.9
2015,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,4775,44.0,921.5
2015,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2741,13.0,474.3
2015,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,17134,132.0,770.4
2015,20,39.0,De Witt,6,Central,Mostly Urban,48.8,4057,11.0,271.1
2015,21,41.0,Douglas,6,Central,Mostly Rural,61.6,4608,12.0,260.4
2015,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,188499,481.0,255.2
2015,23,45.0,Edgar,5,Central,Mostly Rural,51.8,4898,30.0,612.5
2015,24,47.0,Edwards,2,Southern,Completely Rural,100.0,1777,22.0,1238.0
2015,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,7776,69.0,887.3
2015,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,5222,44.0,842.6
